# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA1_questionCorrect==QA1_questionCorrect', 'avgLevelTime <= 360'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA1_questionCorrect==QA1_questionCorrect, output_shape: (5980, 1073)
# Query: avgLevelTime <= 360, output_shape: (5880, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completed', 'totalLevelTime']
# *arg* lvlrange = range(0, 35)
# *arg* finalfeats = ['sum_lvl_0_to_34_completed', 'sum_lvl_0_to_34_totalLevelTime', 'sum_random_complete_count']
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=2, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessionID,sum_lvl_0_to_34_completed,sum_lvl_0_to_34_totalLevelTime,sum_random_complete_count,label 
20000409154178544,10.0,265.0,5.0,1
20000409154448010,10.0,493.0,4.0,1
20000409154772804,9.0,298.0,0.0,1
20000409154845332,21.0,951.0,0.0,0
20000409154994384,14.0,604.0,0.0,1
20000409155779824,26.0,811.0,0.0,0
20000409163531970,23.0,371.0,0.0,1
20000409172089260,9.0,537.0,0.0,1
20000409183872856,14.0,987.0,0.0,1
20000409191873188,10.0,369.0,0.0,1
20000409195124990,9.0,291.0,1.0,1
20000409215890200,10.0,927.0,2.0,1
20000409252622816,9.0,412.0,0.0,1
20000409253471550,9.0,610.0,2.0,1
20000409260007620,10.0,313.0,4.0,1
20000409260440900,10.0,320.0,17.0,2
20000409265771044,10.0,465.0,7.0,1
20000409273923040,11.0,829.0,0.0,1
20000409275933350,20.0,706.0,4.0,1
20000409282142810,10.0,639.0,0.0,1
20000409282428710,10.0,415.0,5.0,1
20000409285522730,11.0,461.0,6.0,1
20000409290207424,10.0,547.0,1.0,1
20000409293546544,9.0,521.0,0.0,1
20000409294214184,9.0,523.0,1.0,1
20000409294747172,10.0,394.0,3.0,1
20000409302427750,10.0,579.0,2.0,1
20000409331018108,18.0,625.0,6.0,1
20000409331128364,10.0,374.0,15.0,2
20000409334210120,10.0,207.0,3.0,1
20000409343515436,9.0,324.0,0.0,1
20000409364659252,9.0,315.0,0.0,1
20000409390446148,10.0,183.0,9.0,1
20000409392673144,10.0,153.0,2.0,1
20000409395185508,29.0,2486.0,3.0,0
20000409405664560,10.0,181.0,8.0,1
20000409412880024,14.0,1906.0,1.0,0
20000409445141240,10.0,228.0,4.0,1
20000409494489920,11.0,479.0,7.0,1
20000409504005696,31.0,1676.0,1.0,0
20000409514007904,10.0,318.0,0.0,1
20000409533909536,14.0,728.0,8.0,1
20000409543249070,17.0,1232.0,31.0,2
20000409554929696,10.0,287.0,8.0,1
20000409590886750,22.0,1929.0,1.0,0
20000409592788576,10.0,297.0,4.0,1
20000410000259400,20.0,1886.0,0.0,0
20000410001697990,23.0,1397.0,7.0,0
20000410003684972,10.0,502.0,7.0,1
20000410004847804,10.0,202.0,1.0,1
20000410023507084,13.0,1479.0,5.0,0
20000410044986508,9.0,224.0,0.0,1
20000410063552370,14.0,446.0,0.0,1
20000410125807950,28.0,951.0,0.0,0
20000410133425228,9.0,196.0,1.0,1
20000410134906496,14.0,392.0,0.0,1
20000410135211130,10.0,369.0,13.0,2
20000410143337824,9.0,240.0,0.0,1
20000410144930304,14.0,1082.0,2.0,1
20000410153772948,10.0,394.0,20.0,2
20000410155336510,15.0,507.0,1.0,1
20000410162705170,9.0,295.0,8.0,1
20000410162762380,10.0,591.0,5.0,1
20000410164005164,12.0,369.0,0.0,1
20000410174946400,31.0,573.0,34.0,2
20000410182330490,15.0,597.0,1.0,1
20000410184986410,11.0,1031.0,0.0,1
20000410185763436,10.0,763.0,3.0,1
20000410192633320,30.0,938.0,0.0,0
20000410192636440,9.0,569.0,0.0,1
20000410194195812,21.0,488.0,0.0,1
20000410200046460,9.0,920.0,2.0,1
20000410201424280,22.0,435.0,0.0,1
20000410205296600,10.0,320.0,1.0,1
20000410210783296,9.0,342.0,8.0,1
20000410220101024,9.0,283.0,0.0,1
20000410230469950,11.0,260.0,0.0,1
20000410235232564,14.0,202.0,0.0,1
20000410243768650,16.0,639.0,0.0,1
20000410250630944,9.0,645.0,0.0,1
20000410251980064,8.0,804.0,5.0,1
20000410253706804,10.0,517.0,1.0,1
20000410254487740,20.0,871.0,0.0,1
20000410272352788,9.0,286.0,0.0,1
20000410273655896,9.0,288.0,0.0,1
20000410274048750,21.0,488.0,3.0,1
20000410301117612,9.0,470.0,1.0,1
20000410315726696,8.0,517.0,6.0,1
20000410325640804,10.0,975.0,0.0,1
20000410331761520,8.0,393.0,4.0,1
20000410334222330,9.0,575.0,0.0,1
20000410335255984,27.0,1162.0,2.0,0
20000410342786216,14.0,692.0,16.0,2
20000410353990956,9.0,433.0,0.0,1
20000410361554624,9.0,225.0,17.0,2
20000410362376764,12.0,361.0,1.0,1
20000410370568030,9.0,386.0,0.0,1
20000410383752610,9.0,381.0,0.0,1
20000410392967940,17.0,557.0,0.0,1
20000410405991056,15.0,954.0,7.0,1
20000410411460956,12.0,1021.0,0.0,1
20000410412545836,18.0,686.0,9.0,1
20000410413059764,9.0,603.0,0.0,1
20000410413187996,10.0,780.0,0.0,1
20000410413707510,10.0,580.0,3.0,1
20000410415268516,10.0,322.0,4.0,1
20000410415364610,14.0,889.0,2.0,1
20000410420377040,14.0,642.0,0.0,1
20000410420464090,15.0,810.0,2.0,1
20000410421890880,10.0,801.0,0.0,1
20000410422016304,10.0,344.0,0.0,1
20000410423899290,12.0,757.0,5.0,1
20000410425180496,14.0,801.0,1.0,1
20000410432549200,14.0,895.0,0.0,1
20000410433320890,10.0,591.0,5.0,1
20000410444222348,13.0,3510.0,0.0,0
20000410452637436,19.0,1101.0,1.0,0
20000410500233050,10.0,631.0,7.0,1
20000410513268910,25.0,593.0,2.0,1
20000410514819228,14.0,431.0,0.0,1
20000410533863890,9.0,608.0,14.0,2
20000410550532144,17.0,2034.0,6.0,0
20000410550790348,13.0,2835.0,0.0,0
20000410552847350,10.0,236.0,0.0,1
20000410561014040,16.0,721.0,0.0,1
20000410571323220,9.0,458.0,4.0,1
20000410571786120,14.0,558.0,0.0,1
20000410594162664,10.0,510.0,0.0,1
20000410595603236,13.0,803.0,2.0,1
20000410595695840,10.0,322.0,2.0,1
20000410595814390,10.0,1111.0,4.0,1
20000410595976430,7.0,1258.0,0.0,1
20000411000011870,10.0,460.0,14.0,2
20000411000033010,17.0,877.0,15.0,2
20000411000087468,11.0,1384.0,0.0,0
20000411000122000,9.0,848.0,0.0,1
20000411000186176,10.0,471.0,21.0,2
20000411000604184,10.0,896.0,11.0,2
20000411000687308,16.0,1001.0,2.0,1
20000411000735704,16.0,671.0,6.0,1
20000411000850388,9.0,442.0,9.0,1
20000411003905350,20.0,1411.0,19.0,2
20000411030908120,9.0,338.0,4.0,1
20000411033851396,10.0,211.0,2.0,1
20000411040508932,11.0,376.0,17.0,2
20000411054777920,12.0,635.0,1.0,1
20000411060063576,11.0,476.0,8.0,1
20000411060322010,11.0,383.0,14.0,2
20000411061964430,29.0,2499.0,0.0,0
20000411062806960,10.0,485.0,2.0,1
20000411063607184,15.0,781.0,0.0,1
20000411064093988,11.0,162.0,28.0,2
20000411073285924,14.0,334.0,0.0,1
20000411073872692,10.0,511.0,1.0,1
20000411084594764,9.0,688.0,1.0,1
20000411095661430,17.0,813.0,0.0,1
20000411095682520,9.0,339.0,12.0,2
20000411105434744,10.0,404.0,1.0,1
20000411110082856,10.0,397.0,3.0,1
20000411110283412,9.0,557.0,0.0,1
20000411110927584,8.0,479.0,0.0,1
20000411110973424,15.0,525.0,7.0,1
20000411111153750,15.0,502.0,0.0,1
20000411112835710,13.0,406.0,3.0,1
20000411113610970,16.0,507.0,0.0,1
20000411114414428,9.0,372.0,0.0,1
20000411114693644,14.0,368.0,0.0,1
20000411115114736,30.0,1581.0,1.0,0
20000411121063624,10.0,205.0,0.0,1
20000411131059256,13.0,881.0,12.0,2
20000411132803348,8.0,372.0,0.0,1
20000411140607704,9.0,377.0,0.0,1
20000411141184490,10.0,203.0,6.0,1
20000411142465620,16.0,541.0,0.0,1
20000411142925052,9.0,419.0,4.0,1
20000411143172920,9.0,601.0,1.0,1
20000411143749156,9.0,714.0,0.0,1
20000411145038940,16.0,814.0,0.0,1
20000411150072464,10.0,554.0,2.0,1
20000411151362308,9.0,563.0,1.0,1
20000411152053056,12.0,691.0,0.0,1
20000411155656850,10.0,356.0,5.0,1
20000411162348464,9.0,221.0,10.0,1
20000411170261990,14.0,671.0,0.0,1
20000411173643910,10.0,258.0,5.0,1
20000411174763056,30.0,702.0,1.0,0
20000411175002904,10.0,377.0,0.0,1
20000411175461120,10.0,607.0,1.0,1
20000411195927744,9.0,266.0,1.0,1
20000411205438976,9.0,422.0,0.0,1
20000411232810692,10.0,232.0,0.0,1
20000411233173216,15.0,393.0,9.0,1
20000411234688190,10.0,1540.0,0.0,0
20000411240353590,10.0,696.0,0.0,1
20000411270858480,9.0,501.0,0.0,1
20000411272873324,11.0,720.0,0.0,1
20000411273023960,18.0,497.0,9.0,1
20000411274538268,12.0,681.0,0.0,1
20000411280231268,23.0,538.0,0.0,1
20000411291963956,11.0,693.0,0.0,1
20000411293824160,21.0,1500.0,0.0,0
20000411294049744,10.0,495.0,9.0,1
20000411312056956,9.0,464.0,0.0,1
20000411352714052,10.0,287.0,1.0,1
20000411373433456,14.0,657.0,3.0,1
20000411373824720,17.0,594.0,0.0,1
20000411374615130,15.0,638.0,0.0,1
20000411392141868,9.0,190.0,3.0,1
20000411395999516,10.0,548.0,11.0,2
20000411412251932,14.0,760.0,3.0,1
20000411412511324,10.0,455.0,33.0,2
20000411412888904,24.0,973.0,8.0,0
20000411421007524,15.0,376.0,8.0,1
20000411430843816,10.0,284.0,3.0,1
20000411432265120,16.0,838.0,0.0,1
20000411433256908,10.0,467.0,2.0,1
20000411441631296,19.0,652.0,2.0,1
20000411442576780,9.0,206.0,6.0,1
20000411443052596,14.0,330.0,0.0,1
20000411453797050,15.0,608.0,10.0,2
20000411453916300,10.0,406.0,7.0,1
20000411455282880,10.0,730.0,1.0,1
20000411455701776,9.0,882.0,0.0,1
20000411461208504,12.0,584.0,7.0,1
20000411461243724,11.0,746.0,1.0,1
20000411461251860,9.0,400.0,1.0,1
20000411461325944,9.0,595.0,3.0,1
20000411461927496,10.0,815.0,4.0,1
20000411464325732,10.0,600.0,6.0,1
20000411464657040,10.0,414.0,4.0,1
20000411470928476,23.0,1178.0,0.0,0
20000411470988410,10.0,275.0,4.0,1
20000411471422064,10.0,578.0,3.0,1
20000411471799060,32.0,906.0,5.0,0
20000411480105850,21.0,1038.0,1.0,0
20000411480703036,26.0,1153.0,24.0,2
20000411480928350,10.0,443.0,21.0,2
20000411481149164,17.0,558.0,0.0,1
20000411481162104,12.0,815.0,0.0,1
20000411481364704,10.0,557.0,4.0,1
20000411481614944,33.0,908.0,7.0,0
20000411483079840,14.0,514.0,0.0,1
20000411484176830,10.0,489.0,12.0,2
20000411485083084,10.0,391.0,6.0,1
20000411485636260,26.0,1030.0,0.0,0
20000411491120456,17.0,860.0,0.0,1
20000411491341616,20.0,1206.0,0.0,0
20000411492209370,14.0,482.0,2.0,1
20000411492370230,10.0,334.0,4.0,1
20000411493117584,10.0,625.0,12.0,2
20000411494372388,31.0,1984.0,35.0,2
20000411501024532,14.0,1383.0,0.0,0
20000411503159524,10.0,231.0,2.0,1
20000411511890764,9.0,449.0,0.0,1
20000411512631470,9.0,274.0,1.0,1
20000411513289132,9.0,357.0,0.0,1
20000411513328630,23.0,1121.0,0.0,0
20000411514377850,10.0,224.0,4.0,1
20000411535410364,9.0,224.0,0.0,1
20000411550717980,10.0,311.0,5.0,1
20000411551947224,13.0,266.0,0.0,1
20000411552074776,10.0,291.0,12.0,2
20000411571990816,16.0,596.0,22.0,2
20000411584894476,9.0,299.0,0.0,1
20000411590060720,18.0,683.0,19.0,2
20000411591386172,16.0,408.0,0.0,1
20000412000596590,14.0,706.0,1.0,1
20000412001021096,11.0,910.0,3.0,1
20000412005362580,15.0,746.0,5.0,1
20000412012556590,8.0,968.0,0.0,1
20000412013641500,11.0,492.0,2.0,1
20000412020735936,14.0,694.0,3.0,1
20000412021765650,22.0,470.0,0.0,1
20000412024891176,9.0,207.0,0.0,1
20000412025256772,10.0,474.0,15.0,2
20000412040264516,9.0,886.0,0.0,1
20000412041225200,10.0,642.0,0.0,1
20000412041833332,13.0,679.0,3.0,1
20000412084378144,14.0,367.0,4.0,1
20000412084981130,14.0,1055.0,0.0,1
20000412102454420,33.0,1109.0,7.0,0
20000412103042330,31.0,1402.0,13.0,0
20000412104408696,10.0,205.0,3.0,1
20000412110265724,14.0,755.0,12.0,2
20000412110668710,9.0,202.0,2.0,1
20000412114013616,21.0,694.0,11.0,2
20000412121902916,9.0,921.0,0.0,1
20000412132681452,26.0,1035.0,0.0,0
20000412132755340,10.0,432.0,3.0,1
20000412142430188,9.0,335.0,0.0,1
20000412165665896,16.0,884.0,0.0,1
20000412165834652,16.0,1866.0,0.0,0
20000412175206250,9.0,398.0,0.0,1
20000412180723144,9.0,345.0,6.0,1
20000412182192830,20.0,2199.0,0.0,0
20000412190014950,9.0,473.0,0.0,1
20000412190152004,16.0,1419.0,2.0,0
20000412190384550,16.0,662.0,0.0,1
20000412193032984,26.0,2056.0,0.0,0
20000412193838090,9.0,518.0,0.0,1
20000412195485760,9.0,262.0,1.0,1
20000412215931976,18.0,1865.0,0.0,0
20000412221328544,10.0,362.0,0.0,1
20000412221475536,12.0,1678.0,1.0,0
20000412222661864,16.0,651.0,1.0,1
20000412224010656,9.0,522.0,0.0,1
20000412235590024,10.0,696.0,7.0,1
20000412243076916,16.0,2677.0,0.0,0
20000412244950710,9.0,377.0,0.0,1
20000412251119584,10.0,263.0,3.0,1
20000412264406532,9.0,261.0,0.0,1
20000412270719760,9.0,326.0,0.0,1
20000412333335536,14.0,1105.0,1.0,1
20000412333505496,12.0,940.0,3.0,1
20000412334534136,10.0,740.0,2.0,1
20000412340098604,9.0,637.0,1.0,1
20000412345227304,9.0,246.0,2.0,1
20000412351180300,13.0,625.0,2.0,1
20000412351681000,9.0,573.0,0.0,1
20000412360611828,14.0,427.0,0.0,1
20000412451114324,9.0,577.0,0.0,1
20000412503808300,16.0,618.0,1.0,1
20000412570392560,8.0,619.0,0.0,1
20000412573054796,11.0,398.0,11.0,2
20000412573102760,9.0,499.0,10.0,1
20000412573202610,10.0,378.0,3.0,1
20000412573758576,9.0,219.0,0.0,1
20000412580426804,9.0,310.0,0.0,1
20000412580745410,11.0,197.0,4.0,1
20000412583100850,9.0,552.0,0.0,1
20000412583147430,13.0,652.0,0.0,1
20000412584607056,9.0,334.0,0.0,1
20000412584927936,9.0,720.0,0.0,1
20000412584993796,9.0,255.0,0.0,1
20000412585212004,9.0,312.0,1.0,1
20000412593626000,9.0,777.0,0.0,1
20000413000938304,9.0,284.0,0.0,1
20000413001240310,14.0,718.0,0.0,1
20000413001744850,10.0,393.0,3.0,1
20000413002231024,9.0,251.0,0.0,1
20000413002785988,9.0,457.0,6.0,1
20000413002884172,9.0,445.0,1.0,1
20000413005521452,15.0,374.0,0.0,1
20000413011926144,11.0,683.0,2.0,1
20000413012483628,10.0,748.0,3.0,1
20000413014903264,10.0,177.0,3.0,1
20000413022325080,9.0,488.0,0.0,1
20000413040907236,9.0,237.0,10.0,1
20000413050627600,10.0,342.0,0.0,1
20000413103655612,24.0,467.0,0.0,1
20000413103928436,9.0,245.0,12.0,2
20000413141937330,9.0,346.0,2.0,1
20000413144909116,9.0,259.0,0.0,1
20000413150073748,14.0,698.0,0.0,1
20000413155752990,10.0,215.0,7.0,1
20000413172667150,19.0,744.0,1.0,1
20000413173896692,12.0,467.0,9.0,1
20000413191574376,14.0,521.0,0.0,1
20000413214598544,10.0,363.0,2.0,1
20000413215363920,10.0,448.0,6.0,1
20000413220746320,14.0,529.0,1.0,1
20000413221072404,8.0,149.0,6.0,1
20000413222618560,12.0,455.0,0.0,1
20000413223376132,9.0,361.0,3.0,1
20000413223429452,14.0,512.0,0.0,1
20000413223856440,8.0,266.0,1.0,1
20000413230742364,14.0,399.0,0.0,1
20000413230991920,10.0,298.0,2.0,1
20000413231993864,11.0,527.0,0.0,1
20000413241555370,10.0,571.0,1.0,1
20000413243783650,12.0,642.0,0.0,1
20000413251842710,10.0,273.0,0.0,1
20000413254055184,20.0,1273.0,2.0,0
20000413260885936,9.0,200.0,1.0,1
20000413264064204,19.0,1200.0,17.0,2
20000413265107280,16.0,1007.0,8.0,0
20000413271266070,13.0,133.0,0.0,1
20000413271400824,9.0,430.0,6.0,1
20000413283660692,10.0,353.0,0.0,1
20000413290462904,12.0,1021.0,7.0,1
20000413292553490,13.0,545.0,0.0,1
20000413300224092,10.0,935.0,9.0,1
20000413300228700,10.0,856.0,8.0,1
20000413300312816,17.0,518.0,6.0,1
20000413305734184,14.0,791.0,9.0,1
20000413310493870,11.0,281.0,5.0,1
20000413332078336,9.0,443.0,0.0,1
20000413333208476,14.0,402.0,0.0,1
20000413335502920,9.0,264.0,2.0,1
20000413341587972,10.0,630.0,0.0,1
20000413344494864,9.0,306.0,0.0,1
20000413345133710,18.0,750.0,12.0,2
20000413360277372,22.0,705.0,4.0,1
20000413364827908,9.0,867.0,0.0,1
20000413365054824,11.0,871.0,0.0,1
20000413384693896,17.0,626.0,10.0,2
20000413391324564,9.0,303.0,0.0,1
20000413393892624,10.0,237.0,3.0,1
20000413402206710,9.0,299.0,0.0,1
20000413404106260,20.0,1265.0,3.0,0
20000413405073150,11.0,422.0,1.0,1
20000413414025904,10.0,457.0,0.0,1
20000413420122590,9.0,292.0,0.0,1
20000413424885550,9.0,881.0,0.0,1
20000413430367110,19.0,825.0,0.0,1
20000413431221680,12.0,877.0,0.0,1
20000413431314756,11.0,1425.0,0.0,0
20000413431762096,12.0,555.0,0.0,1
20000413434933890,9.0,290.0,20.0,2
20000413440238956,9.0,439.0,3.0,1
20000413440726050,10.0,717.0,3.0,1
20000413440955020,14.0,603.0,4.0,1
20000413441635764,10.0,392.0,3.0,1
20000413441864744,9.0,664.0,13.0,2
20000413441900224,10.0,461.0,11.0,2
20000413442982020,10.0,607.0,5.0,1
20000413444608910,9.0,477.0,5.0,1
20000413445510770,10.0,718.0,0.0,1
20000413451254944,10.0,277.0,5.0,1
20000413451293630,9.0,842.0,0.0,1
20000413453106700,10.0,688.0,4.0,1
20000413460765940,20.0,611.0,0.0,1
20000413463694110,10.0,637.0,0.0,1
20000413464080090,10.0,704.0,2.0,1
20000413464514050,8.0,341.0,0.0,1
20000413470577956,9.0,310.0,6.0,1
20000413493256696,12.0,664.0,6.0,1
20000413493849310,16.0,820.0,23.0,2
20000413494051556,28.0,1094.0,10.0,0
20000413495381064,22.0,858.0,0.0,0
20000413500354216,14.0,408.0,0.0,1
20000413510466144,9.0,429.0,6.0,1
20000413513001396,14.0,503.0,0.0,1
20000413515164000,9.0,267.0,0.0,1
20000413521081950,26.0,1278.0,0.0,0
20000413521103070,9.0,374.0,4.0,1
20000413530148508,23.0,999.0,5.0,0
20000413530245036,27.0,928.0,0.0,0
20000413530521680,33.0,1412.0,17.0,0
20000413533470588,9.0,594.0,0.0,1
20000413542060656,9.0,807.0,0.0,1
20000413542413984,15.0,402.0,1.0,1
20000413543027764,9.0,593.0,0.0,1
20000413544185830,10.0,982.0,23.0,2
20000413545905720,15.0,1163.0,9.0,0
20000413550513504,10.0,542.0,1.0,1
20000413550677110,9.0,549.0,1.0,1
20000413550790340,9.0,725.0,0.0,1
20000413551718224,10.0,837.0,4.0,1
20000413551836476,10.0,1312.0,5.0,0
20000413552631344,20.0,1172.0,7.0,0
20000413553964596,10.0,331.0,7.0,1
20000413554326708,9.0,211.0,0.0,1
20000413563388556,23.0,746.0,19.0,2
20000413575712600,20.0,1214.0,1.0,0
20000413583653644,9.0,417.0,0.0,1
20000413590643896,22.0,433.0,0.0,1
20000413591110896,18.0,1355.0,5.0,0
20000413591953290,14.0,1080.0,0.0,1
20000413592597750,21.0,788.0,11.0,2
20000413592965620,9.0,246.0,1.0,1
20000414014995320,9.0,171.0,0.0,1
20000414022926720,9.0,323.0,0.0,1
20000414024579904,14.0,652.0,11.0,2
20000414034365090,14.0,1035.0,0.0,1
20000414034466576,10.0,425.0,5.0,1
20000414045450490,10.0,1228.0,0.0,1
20000414050574772,8.0,520.0,0.0,1
20000414051672110,26.0,839.0,0.0,0
20000414052155650,13.0,564.0,0.0,1
20000414082248720,9.0,464.0,0.0,1
20000414110656388,17.0,408.0,13.0,2
20000414112446184,10.0,608.0,3.0,1
20000414122278570,9.0,680.0,0.0,1
20000414131553530,10.0,278.0,0.0,1
20000414141392270,10.0,346.0,5.0,1
20000414150371292,17.0,593.0,6.0,1
20000414151109710,14.0,668.0,3.0,1
20000414164194692,10.0,520.0,7.0,1
20000414165974876,9.0,248.0,0.0,1
20000414172637616,14.0,604.0,1.0,1
20000414183843670,10.0,546.0,4.0,1
20000414184004480,9.0,470.0,1.0,1
20000414185155520,14.0,275.0,0.0,1
20000414192332332,10.0,323.0,3.0,1
20000414201180330,9.0,541.0,0.0,1
20000414212169284,9.0,461.0,0.0,1
20000414230703776,10.0,313.0,16.0,2
20000414240646404,10.0,199.0,0.0,1
20000414251682180,14.0,1295.0,2.0,0
20000414253459270,12.0,470.0,0.0,1
20000414254501412,9.0,307.0,0.0,1
20000414261620036,9.0,414.0,0.0,1
20000414262703810,10.0,220.0,1.0,1
20000414270616590,9.0,463.0,0.0,1
20000414275307890,9.0,416.0,0.0,1
20000414282672776,9.0,580.0,0.0,1
20000414284174580,12.0,357.0,0.0,1
20000414291323320,9.0,263.0,0.0,1
20000414295760610,12.0,442.0,1.0,1
20000414314918224,9.0,175.0,0.0,1
20000414330232900,10.0,358.0,2.0,1
20000414370391948,9.0,398.0,0.0,1
20000414375016360,9.0,549.0,0.0,1
20000414393593520,9.0,475.0,4.0,1
20000414394168250,10.0,302.0,6.0,1
20000414395179070,9.0,230.0,1.0,1
20000414402225350,9.0,180.0,8.0,1
20000414411678450,9.0,204.0,0.0,1
20000414422745600,14.0,319.0,0.0,1
20000414425040964,10.0,495.0,11.0,2
20000414434026900,10.0,497.0,3.0,1
20000414451894172,9.0,433.0,4.0,1
20000414454990000,9.0,127.0,0.0,1
20000414464664496,10.0,588.0,7.0,1
20000414472276010,11.0,1689.0,0.0,0
20000414494998310,16.0,481.0,0.0,1
20000414500902130,13.0,528.0,0.0,1
20000414502894984,10.0,332.0,2.0,1
20000414503892412,10.0,610.0,2.0,1
20000414512378972,9.0,483.0,0.0,1
20000414512633760,9.0,680.0,0.0,1
20000414514715584,14.0,629.0,0.0,1
20000414525566856,9.0,314.0,0.0,1
20000414560780930,16.0,566.0,7.0,1
20000414572692964,13.0,409.0,0.0,1
20000414592739200,34.0,1576.0,9.0,0
20000415001061304,10.0,630.0,4.0,1
20000415002704570,13.0,509.0,0.0,1
20000415003199904,10.0,604.0,6.0,1
20000415005419176,11.0,481.0,3.0,1
20000415010491908,17.0,892.0,10.0,2
20000415013632000,10.0,197.0,8.0,1
20000415013674464,10.0,366.0,7.0,1
20000415013821310,9.0,176.0,0.0,1
20000415013966530,9.0,384.0,1.0,1
20000415014176350,10.0,382.0,4.0,1
20000415014333540,10.0,223.0,4.0,1
20000415014689170,9.0,349.0,1.0,1
20000415014743524,10.0,233.0,5.0,1
20000415014843716,10.0,293.0,3.0,1
20000415015432624,10.0,493.0,0.0,1
20000415015548560,21.0,412.0,5.0,1
20000415015825904,10.0,354.0,0.0,1
20000415022763544,9.0,337.0,0.0,1
20000415041017104,10.0,363.0,7.0,1
20000415055306704,10.0,364.0,10.0,1
20000415060377828,12.0,317.0,0.0,1
20000415060514540,23.0,364.0,0.0,1
20000415071117496,10.0,126.0,0.0,1
20000415083584804,20.0,502.0,0.0,1
20000415093946496,10.0,353.0,1.0,1
20000415095419856,9.0,427.0,0.0,1
20000415100342710,10.0,309.0,0.0,1
20000415100593876,11.0,386.0,1.0,1
20000415100983370,9.0,236.0,5.0,1
20000415101718950,11.0,287.0,0.0,1
20000415102081732,13.0,271.0,0.0,1
20000415103146740,9.0,182.0,0.0,1
20000415110304810,10.0,334.0,1.0,1
20000415153097590,31.0,878.0,6.0,0
20000415193520910,9.0,229.0,0.0,1
20000415205265010,35.0,1392.0,16.0,0
20000415221176844,10.0,237.0,9.0,1
20000415230847932,9.0,393.0,5.0,1
20000415260098544,13.0,343.0,0.0,1
20000415260342870,10.0,484.0,1.0,1
20000415283087750,9.0,346.0,3.0,1
20000415283092776,10.0,324.0,2.0,1
20000415284839910,11.0,373.0,0.0,1
20000415285746676,9.0,321.0,4.0,1
20000415290233772,12.0,528.0,0.0,1
20000415291870628,12.0,521.0,0.0,1
20000415293130530,14.0,413.0,0.0,1
20000415293510052,9.0,288.0,5.0,1
20000415295688276,10.0,426.0,3.0,1
20000415302133870,10.0,455.0,0.0,1
20000415302999530,14.0,485.0,0.0,1
20000415304871124,10.0,495.0,4.0,1
20000415330791350,12.0,515.0,0.0,1
20000415335129090,10.0,342.0,0.0,1
20000415371309170,14.0,767.0,0.0,1
20000415443411984,30.0,2126.0,5.0,0
20000415503340736,31.0,2174.0,12.0,0
20000416053403772,24.0,732.0,7.0,0
20000416192880640,10.0,341.0,8.0,1
20000416194113870,27.0,1022.0,4.0,0
20000416224043840,15.0,1201.0,1.0,0
20000416342458480,8.0,242.0,0.0,1
20000416364851756,10.0,432.0,12.0,2
20000416452264904,10.0,603.0,7.0,1
20000416503684540,12.0,436.0,0.0,1
20000416504204956,19.0,769.0,0.0,1
20000416510884940,9.0,2912.0,0.0,0
20000416520794136,19.0,1449.0,0.0,0
20000416565311330,10.0,188.0,16.0,2
20000417121287428,10.0,492.0,8.0,1
20000417191951160,10.0,599.0,9.0,1
20000417452585896,14.0,505.0,0.0,1
20000417462615060,9.0,335.0,0.0,1
20000417495711996,12.0,708.0,0.0,1
20000418093990724,11.0,715.0,4.0,1
20000418341412256,23.0,1150.0,4.0,0
20000418403439500,17.0,478.0,11.0,2
20000418441740070,15.0,554.0,9.0,1
20000418480445730,33.0,6483.0,13.0,0
20000419183347630,9.0,288.0,2.0,1
20000419231924010,8.0,1443.0,5.0,0
20000419245987420,14.0,335.0,0.0,1
20000419372276610,9.0,297.0,1.0,1
20000419381302970,26.0,1251.0,0.0,0
20000419495673052,11.0,351.0,2.0,1
20000420035554050,9.0,243.0,0.0,1
20000420251438990,20.0,798.0,7.0,1
20000420252515372,9.0,777.0,0.0,1
20000420441045510,14.0,309.0,0.0,1
20000420505978652,10.0,488.0,1.0,1
20000420533054024,9.0,243.0,2.0,1
20000421270584490,10.0,511.0,3.0,1
20000421320252070,24.0,1392.0,4.0,0
20000500541869420,9.0,209.0,0.0,1
20000501181102744,11.0,543.0,1.0,1
