# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['sessionDurationInSecs < 2700', 'lvl0_durationInSecs > 0', '((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0)))', '((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0)))', '((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0)))', '((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0)))', '((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0)))', '((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0)))', '((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0)))', '((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0)))', '((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0)))'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: sessionDurationInSecs < 2700, output_shape: (9299, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (6868, 114)
# Query: ((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0))), output_shape: (6007, 114)
# Query: ((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0))), output_shape: (5980, 114)
# Query: ((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0))), output_shape: (5944, 114)
# Query: ((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0))), output_shape: (5922, 114)
# Query: ((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0))), output_shape: (5871, 114)
# Query: ((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0))), output_shape: (5796, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completesCount', 'finalScore']
# *arg* lvlrange = range(0, 9)
# *arg* finalfeats = ['sessionDurationInSecs', 'sum_lvl_0_to_8_completesCount', 'sum_lvl_0_to_8_finalScore']

sessionID,sessionDurationInSecs,sum_lvl_0_to_8_completesCount,sum_lvl_0_to_8_finalScore 
20000408544796970,632.0,7.0,392.0
20000408565476270,141.0,4.0,1.0
20000408583594096,201.0,5.0,12.0
20000408591178156,118.0,3.0,85.0
20000408591551452,1416.0,12.0,312.0
20000409002071428,521.0,5.0,238.0
20000409004983520,841.0,7.0,132.0
20000409011117372,307.0,3.0,96.0
20000409021117204,1035.0,18.0,305.0
20000409024091770,347.0,2.0,66.0
20000409035229412,738.0,6.0,180.0
20000409040122372,326.0,0.0,0.0
20000409043184660,461.0,11.0,168.0
20000409080174544,1528.0,13.0,243.0
20000409081288148,2429.0,5.0,132.0
20000409091408644,456.0,5.0,169.0
20000409110241930,117.0,2.0,56.0
20000409121436310,102.0,2.0,36.0
20000409132667920,439.0,9.0,311.0
20000409134696424,1440.0,6.0,261.0
20000409145105800,185.0,2.0,66.0
20000409151491250,88.0,1.0,36.0
20000409153841080,414.0,6.0,132.0
20000409165830770,927.0,8.0,451.0
20000409171491196,283.0,4.0,96.0
20000409172820588,414.0,5.0,284.0
20000409173079670,80.0,2.0,10.0
20000409181056150,260.0,4.0,84.0
20000409183597460,89.0,1.0,36.0
20000409185213056,197.0,2.0,66.0
20000409190200830,420.0,4.0,120.0
20000409194369176,74.0,2.0,5.0
20000409195746240,759.0,11.0,294.0
20000409200944292,31.0,1.0,36.0
20000409201519400,716.0,4.0,108.0
20000409201593396,339.0,4.0,66.0
20000409202413628,651.0,9.0,382.0
20000409210651016,135.0,2.0,66.0
20000409211936070,701.0,5.0,180.0
20000409213464696,1312.0,7.0,462.0
20000409215255564,102.0,1.0,36.0
20000409215424670,165.0,3.0,96.0
20000409223134690,143.0,2.0,36.0
20000409223719344,326.0,2.0,56.0
20000409230610140,242.0,5.0,14.0
20000409232580040,565.0,5.0,240.0
20000409233229416,153.0,3.0,66.0
20000409233822510,61.0,1.0,12.0
20000409235065860,253.0,5.0,56.0
20000409240134916,598.0,11.0,164.0
20000409242292870,215.0,4.0,6.0
20000409245614610,601.0,9.0,157.0
20000409252467620,499.0,10.0,132.0
20000409261977910,119.0,2.0,66.0
20000409265345570,136.0,3.0,6.0
20000409274745330,211.0,4.0,74.0
20000409275454036,36.0,0.0,0.0
20000409275971940,1024.0,7.0,261.0
20000409280049744,1143.0,12.0,296.0
20000409281366692,397.0,5.0,180.0
20000409284829030,676.0,4.0,132.0
20000409291148564,11.0,0.0,0.0
20000409291915984,380.0,6.0,322.0
20000409295116424,516.0,7.0,159.0
20000409304906330,285.0,4.0,132.0
20000409314140452,399.0,5.0,66.0
20000409323106656,406.0,6.0,156.0
20000409324317828,106.0,4.0,14.0
20000409324803650,442.0,9.0,463.0
20000409341286500,635.0,7.0,120.0
20000409350480924,269.0,5.0,2.0
20000409362951080,161.0,2.0,66.0
20000409364266772,304.0,5.0,74.0
20000409374241024,529.0,5.0,132.0
20000409375174090,66.0,3.0,2.0
20000409375321988,696.0,10.0,284.0
20000409380513204,235.0,2.0,66.0
20000409382579790,327.0,2.0,30.0
20000409401330430,65.0,2.0,12.0
20000409414237304,225.0,1.0,36.0
20000409434884670,116.0,2.0,66.0
20000409461276896,136.0,4.0,180.0
20000409481356976,224.0,3.0,96.0
20000409481446828,53.0,2.0,4.0
20000409481499720,98.0,4.0,17.0
20000409481552036,222.0,2.0,66.0
20000409481797860,144.0,2.0,44.0
20000409481800030,224.0,2.0,36.0
20000409482132496,182.0,2.0,36.0
20000409482386180,51.0,1.0,18.0
20000409482454000,323.0,5.0,132.0
20000409482949668,80.0,1.0,4.0
20000409483168500,102.0,2.0,6.0
20000409483191920,183.0,4.0,66.0
20000409483378760,150.0,2.0,2.0
20000409483430652,22.0,1.0,4.0
20000409483437036,286.0,2.0,66.0
20000409483684890,151.0,4.0,36.0
20000409485551980,166.0,3.0,3.0
20000409493182420,70.0,0.0,0.0
20000409493193190,112.0,1.0,36.0
20000409503734540,136.0,1.0,36.0
20000409511942540,117.0,2.0,66.0
20000409522060790,842.0,7.0,379.0
20000409531193080,120.0,1.0,8.0
20000409534068140,447.0,5.0,115.0
20000409541540796,1114.0,11.0,342.0
20000409551802660,392.0,9.0,156.0
20000409554990776,949.0,4.0,180.0
20000409561716732,290.0,7.0,156.0
20000410015806930,100.0,3.0,6.0
20000410032733800,1349.0,14.0,291.0
20000410035017470,318.0,4.0,74.0
20000410065700856,290.0,9.0,74.0
20000410074410056,145.0,2.0,12.0
20000410075621964,102.0,2.0,66.0
20000410080054216,682.0,6.0,120.0
20000410084687604,82.0,2.0,44.0
20000410090382170,333.0,3.0,84.0
20000410091408564,468.0,6.0,176.0
20000410112234980,150.0,3.0,66.0
20000410125666972,756.0,8.0,216.0
20000410134122748,508.0,9.0,239.0
20000410141594676,765.0,9.0,341.0
20000410142752904,46.0,2.0,12.0
20000410143944844,558.0,8.0,132.0
20000410145238840,123.0,3.0,66.0
20000410150860972,502.0,9.0,153.0
20000410151219868,464.0,6.0,120.0
20000410165497136,40.0,1.0,8.0
20000410175010476,126.0,2.0,41.0
20000410175591188,53.0,1.0,2.0
20000410183486490,355.0,4.0,115.0
20000410191327610,165.0,3.0,96.0
20000410195821596,212.0,3.0,36.0
20000410210307640,252.0,4.0,66.0
20000410215872160,278.0,4.0,66.0
20000410222123676,205.0,6.0,66.0
20000410222293120,194.0,6.0,56.0
20000410222734150,251.0,8.0,96.0
20000410223050224,101.0,1.0,36.0
20000410225098024,108.0,0.0,0.0
20000410230336656,72.0,1.0,36.0
20000410242465580,106.0,1.0,36.0
20000410244821190,134.0,2.0,66.0
20000410245524760,437.0,8.0,132.0
20000410251994770,337.0,6.0,226.0
20000410260928880,213.0,4.0,96.0
20000410263624916,987.0,7.0,384.0
20000410265425308,206.0,6.0,74.0
20000410265581070,998.0,6.0,238.0
20000410273660330,235.0,4.0,180.0
20000410293483230,353.0,5.0,216.0
20000410300594696,116.0,4.0,66.0
20000410313524120,112.0,3.0,96.0
20000410324648428,539.0,0.0,0.0
20000410330283080,219.0,6.0,30.0
20000410331729840,258.0,3.0,85.0
20000410331785270,32.0,3.0,3.0
20000410332403440,235.0,2.0,53.0
20000410335355704,196.0,4.0,54.0
20000410342039480,80.0,2.0,12.0
20000410342908924,649.0,8.0,288.0
20000410351150110,1156.0,7.0,252.0
20000410360095344,103.0,2.0,66.0
20000410361407828,234.0,3.0,56.0
20000410361979732,1249.0,7.0,354.0
20000410363431876,17.0,0.0,0.0
20000410363483332,474.0,7.0,264.0
20000410365911950,157.0,2.0,16.0
20000410373151870,508.0,3.0,96.0
20000410374697970,1138.0,10.0,349.0
20000410384190104,346.0,4.0,85.0
20000410394508096,120.0,3.0,66.0
20000410404819850,263.0,2.0,42.0
20000410422821164,108.0,1.0,6.0
20000410423036240,964.0,11.0,693.0
20000410443175776,825.0,11.0,309.0
20000410452990720,214.0,3.0,96.0
20000410455329324,41.0,2.0,2.0
20000410465150264,118.0,2.0,56.0
20000410475146660,1333.0,9.0,121.0
20000410484130010,574.0,8.0,85.0
20000410494136984,412.0,0.0,0.0
20000410521701490,94.0,2.0,66.0
20000410522118810,963.0,9.0,294.0
20000410532152450,299.0,0.0,0.0
20000410534228388,189.0,6.0,56.0
20000410540299000,568.0,6.0,170.0
20000410552181176,53.0,1.0,36.0
20000410552611924,1064.0,8.0,375.0
20000410554368604,322.0,10.0,132.0
20000410562693120,209.0,6.0,132.0
20000410580358550,52.0,1.0,36.0
20000410583077824,651.0,10.0,180.0
20000410595190316,201.0,1.0,12.0
20000410595626230,613.0,4.0,57.0
20000411001002790,567.0,1.0,18.0
20000411001937190,904.0,8.0,268.0
20000411002452190,124.0,3.0,96.0
20000411010083080,45.0,1.0,36.0
20000411031889450,156.0,3.0,55.0
20000411032889090,23.0,1.0,8.0
20000411045668710,495.0,6.0,132.0
20000411061492624,542.0,2.0,66.0
20000411073814270,121.0,2.0,36.0
20000411083690464,222.0,4.0,56.0
20000411084185150,73.0,2.0,36.0
20000411101655424,207.0,4.0,36.0
20000411120656270,194.0,4.0,36.0
20000411130171360,175.0,4.0,156.0
20000411134795812,170.0,2.0,36.0
20000411134801670,159.0,2.0,46.0
20000411143407444,1894.0,6.0,624.0
20000411150341856,48.0,1.0,6.0
20000411152238460,50.0,1.0,36.0
20000411160422376,119.0,3.0,74.0
20000411170110028,237.0,2.0,45.0
20000411201172708,231.0,2.0,53.0
20000411212251116,278.0,5.0,120.0
20000411215964664,397.0,8.0,136.0
20000411220908964,333.0,2.0,66.0
20000411223281732,728.0,8.0,506.0
20000411224722184,225.0,2.0,53.0
20000411225113250,150.0,3.0,48.0
20000411231942550,302.0,3.0,66.0
20000411233480492,82.0,2.0,66.0
20000411234903030,731.0,6.0,240.0
20000411241195330,170.0,4.0,18.0
20000411241921816,200.0,0.0,0.0
20000411244906492,29.0,1.0,36.0
20000411251154176,97.0,2.0,66.0
20000411261677868,212.0,3.0,12.0
20000411272770840,56.0,2.0,14.0
20000411272945736,41.0,1.0,14.0
20000411275595010,45.0,1.0,36.0
20000411275652240,63.0,1.0,36.0
20000411301860070,1320.0,18.0,289.0
20000411303725028,296.0,5.0,137.0
20000411305570028,93.0,1.0,36.0
20000411310119590,53.0,1.0,22.0
20000411321799160,173.0,2.0,56.0
20000411333042450,148.0,6.0,148.0
20000411333312564,152.0,4.0,85.0
20000411334077244,154.0,2.0,66.0
20000411363640372,468.0,4.0,132.0
20000411365922444,380.0,4.0,83.0
20000411372848150,109.0,0.0,0.0
20000411373924704,185.0,2.0,57.0
20000411374141664,87.0,3.0,4.0
20000411411554010,484.0,6.0,249.0
20000411412922444,1008.0,12.0,246.0
20000411421279240,402.0,5.0,125.0
20000411422120068,110.0,3.0,10.0
20000411425040024,62.0,2.0,14.0
20000411435627100,199.0,0.0,0.0
20000411442540410,160.0,4.0,66.0
20000411443560244,238.0,4.0,96.0
20000411444447316,152.0,0.0,0.0
20000411472654908,77.0,3.0,56.0
20000411481201212,43.0,1.0,36.0
20000411490519860,340.0,5.0,96.0
20000411493317904,329.0,4.0,148.0
20000411501084824,429.0,5.0,188.0
20000411501447130,297.0,4.0,75.0
20000411504193092,294.0,2.0,45.0
20000411521889084,157.0,1.0,36.0
20000411523551320,83.0,2.0,2.0
20000411531056096,188.0,2.0,44.0
20000411534384720,2609.0,30.0,733.0
20000411552895868,263.0,7.0,56.0
20000411564800540,97.0,2.0,56.0
20000411570596084,58.0,1.0,16.0
20000411583721490,668.0,0.0,0.0
20000412022521904,653.0,8.0,248.0
20000412023885190,177.0,2.0,66.0
20000412024638230,334.0,4.0,144.0
20000412045988640,86.0,2.0,1.0
20000412072772810,124.0,5.0,14.0
20000412092602016,782.0,8.0,96.0
20000412100280384,65.0,1.0,36.0
20000412100493096,315.0,5.0,55.0
20000412130952410,1087.0,11.0,264.0
20000412135037910,877.0,13.0,508.0
20000412141621270,877.0,6.0,184.0
20000412155256132,23.0,1.0,2.0
20000412201909320,73.0,2.0,26.0
20000412214469776,461.0,3.0,66.0
20000412222049636,213.0,1.0,17.0
20000412231852916,126.0,0.0,0.0
20000412232067760,112.0,1.0,23.0
20000412233086316,211.0,5.0,74.0
20000412241941660,42.0,0.0,0.0
20000412283216780,79.0,3.0,4.0
20000412310794452,62.0,1.0,4.0
20000412311260708,541.0,12.0,294.0
20000412315580708,141.0,3.0,12.0
20000412330723430,138.0,4.0,66.0
20000412350046020,1705.0,16.0,513.0
20000412352227244,606.0,7.0,215.0
20000412354260870,687.0,5.0,96.0
20000412362288972,87.0,2.0,8.0
20000412362400696,1112.0,10.0,397.0
20000412370232170,67.0,0.0,0.0
20000412384080650,100.0,2.0,12.0
20000412394091812,327.0,4.0,96.0
20000412394321836,83.0,3.0,96.0
20000412395000960,218.0,2.0,56.0
20000412403651440,252.0,7.0,19.0
20000412410142470,269.0,7.0,270.0
20000412415687780,666.0,5.0,96.0
20000412422265236,134.0,1.0,36.0
20000412433053612,649.0,7.0,132.0
20000412435808030,162.0,3.0,56.0
20000412445232840,204.0,3.0,66.0
20000412454895210,172.0,1.0,36.0
20000412462081000,243.0,2.0,36.0
20000412470246220,307.0,3.0,56.0
20000412470934556,75.0,0.0,0.0
20000412494023700,324.0,8.0,338.0
20000412494770640,1039.0,16.0,249.0
20000412502447332,136.0,2.0,36.0
20000412513176436,189.0,3.0,55.0
20000412514209972,273.0,2.0,66.0
20000412522128550,1924.0,9.0,515.0
20000412522928456,78.0,1.0,9.0
20000412524816476,711.0,7.0,334.0
20000412531036456,54.0,1.0,36.0
20000412552721280,83.0,1.0,36.0
20000412561618308,191.0,2.0,36.0
20000412562047660,890.0,8.0,253.0
20000412575517268,72.0,2.0,36.0
20000412581126440,168.0,3.0,16.0
20000412583733770,501.0,6.0,273.0
20000412584766104,1575.0,7.0,370.0
20000412585527656,80.0,1.0,36.0
20000413001815056,248.0,6.0,55.0
20000413010170824,345.0,4.0,96.0
20000413012259800,310.0,5.0,121.0
20000413022511412,145.0,5.0,172.0
20000413032772136,376.0,4.0,180.0
20000413033054620,974.0,8.0,129.0
20000413034258336,514.0,7.0,185.0
20000413044118156,337.0,3.0,85.0
20000413053235436,700.0,6.0,219.0
20000413072168030,790.0,7.0,180.0
20000413074533636,755.0,5.0,374.0
20000413083643916,49.0,1.0,22.0
20000413101156828,734.0,4.0,96.0
20000413105655740,142.0,5.0,2.0
20000413105773230,104.0,2.0,66.0
20000413110524604,1403.0,12.0,894.0
20000413110727856,723.0,6.0,209.0
20000413112124896,495.0,9.0,96.0
20000413114208424,145.0,1.0,36.0
20000413130623172,1147.0,8.0,424.0
20000413131186764,97.0,4.0,56.0
20000413133133596,453.0,0.0,0.0
20000413142010416,552.0,3.0,66.0
20000413152555096,536.0,2.0,66.0
20000413153899980,334.0,5.0,126.0
20000413185432450,288.0,3.0,96.0
20000413190680010,261.0,4.0,70.0
20000413191662410,116.0,2.0,66.0
20000413193849830,333.0,6.0,121.0
20000413202277296,1684.0,11.0,256.0
20000413205048856,143.0,0.0,0.0
20000413212274090,50.0,2.0,2.0
20000413213585090,82.0,2.0,66.0
20000413214220160,499.0,10.0,135.0
20000413220269696,73.0,2.0,20.0
20000413242517092,481.0,10.0,180.0
20000413250806250,253.0,5.0,78.0
20000413275511820,62.0,1.0,36.0
20000413301756960,780.0,7.0,66.0
20000413302896604,938.0,7.0,319.0
20000413313031616,143.0,1.0,36.0
20000413320646956,81.0,3.0,1.0
20000413331119580,946.0,5.0,132.0
20000413334177090,47.0,0.0,0.0
20000413350294624,1075.0,9.0,400.0
20000413354341150,178.0,3.0,96.0
20000413355793948,65.0,1.0,36.0
20000413360624890,555.0,4.0,120.0
20000413372395492,147.0,4.0,56.0
20000413375183000,103.0,1.0,3.0
20000413381278332,184.0,3.0,66.0
20000413382118170,224.0,3.0,85.0
20000413383984950,98.0,2.0,66.0
20000413391933732,748.0,6.0,313.0
20000413394613896,153.0,3.0,68.0
20000413410502790,163.0,3.0,90.0
20000413412957856,494.0,8.0,78.0
20000413415139028,878.0,8.0,353.0
20000413424052430,98.0,2.0,66.0
20000413434656990,69.0,2.0,40.0
20000413443176812,316.0,5.0,132.0
20000413461659696,465.0,6.0,358.0
20000413471291464,346.0,8.0,365.0
20000413472302584,1296.0,8.0,226.0
20000413472525360,35.0,1.0,8.0
20000413483120044,283.0,6.0,240.0
20000413484648560,145.0,3.0,96.0
20000413484918130,764.0,8.0,336.0
20000413484943770,850.0,9.0,323.0
20000413491587140,188.0,3.0,96.0
20000413494901940,1302.0,10.0,374.0
20000413495871280,293.0,2.0,66.0
20000413504666580,813.0,6.0,160.0
20000413513230736,471.0,4.0,74.0
20000413515671720,1719.0,7.0,422.0
20000413524387316,1548.0,9.0,248.0
20000413525214770,211.0,4.0,56.0
20000413525253176,512.0,2.0,29.0
20000413531632240,172.0,3.0,66.0
20000413544818500,547.0,7.0,121.0
20000413553209950,1200.0,5.0,102.0
20000413554020920,1330.0,14.0,455.0
20000413554430544,927.0,3.0,128.0
20000413554969050,103.0,5.0,12.0
20000413555375284,113.0,1.0,8.0
20000413562460384,1340.0,11.0,593.0
20000413563367420,248.0,4.0,132.0
20000413563433210,1237.0,7.0,180.0
20000413571800620,1281.0,12.0,302.0
20000413575094330,995.0,10.0,164.0
20000413575170696,804.0,7.0,252.0
20000413582857652,285.0,5.0,96.0
20000413591202976,102.0,1.0,36.0
20000413592424110,1254.0,0.0,0.0
20000413594752652,761.0,8.0,132.0
20000414001525360,241.0,4.0,180.0
20000414002520840,197.0,3.0,2.0
20000414003256680,1046.0,10.0,251.0
20000414004257790,79.0,2.0,66.0
20000414004918730,372.0,6.0,22.0
20000414005568060,59.0,1.0,36.0
20000414012582104,68.0,0.0,0.0
20000414013704868,148.0,1.0,12.0
20000414015918670,207.0,5.0,48.0
20000414020784644,348.0,5.0,96.0
20000414021789340,525.0,3.0,56.0
20000414022606316,193.0,6.0,134.0
20000414023042296,48.0,0.0,0.0
20000414025100036,356.0,3.0,96.0
20000414025724416,326.0,4.0,84.0
20000414045502960,160.0,1.0,36.0
20000414051540836,107.0,3.0,36.0
20000414052706170,400.0,3.0,44.0
20000414055524604,440.0,4.0,96.0
20000414064201784,109.0,2.0,66.0
20000414070856480,354.0,4.0,40.0
20000414072820240,348.0,4.0,132.0
20000414073303684,60.0,1.0,36.0
20000414073858860,748.0,3.0,55.0
20000414074622130,258.0,4.0,63.0
20000414074845184,257.0,2.0,56.0
20000414083543228,651.0,8.0,172.0
20000414084827240,134.0,1.0,14.0
20000414094135290,31.0,0.0,0.0
20000414094510148,381.0,3.0,20.0
20000414095275360,319.0,2.0,47.0
20000414095534716,452.0,4.0,132.0
20000414100393390,486.0,6.0,126.0
20000414100453470,495.0,4.0,66.0
20000414100855840,164.0,0.0,0.0
20000414101805076,47.0,1.0,36.0
20000414101805510,82.0,1.0,36.0
20000414102462590,14.0,0.0,0.0
20000414102562820,105.0,0.0,0.0
20000414104205948,589.0,7.0,96.0
20000414115676956,127.0,4.0,136.0
20000414121591052,316.0,2.0,66.0
20000414124235616,20.0,0.0,0.0
20000414124593050,2642.0,18.0,315.0
20000414131674090,243.0,3.0,76.0
20000414135403990,157.0,0.0,0.0
20000414142397210,290.0,5.0,74.0
20000414143851800,1207.0,11.0,302.0
20000414145032410,248.0,3.0,66.0
20000414152148732,232.0,4.0,36.0
20000414152390056,319.0,4.0,66.0
20000414153363830,599.0,7.0,76.0
20000414153584116,298.0,0.0,0.0
20000414160909228,116.0,5.0,14.0
20000414163929630,111.0,3.0,74.0
20000414164783824,1392.0,10.0,392.0
20000414165788696,864.0,0.0,0.0
20000414171634760,1049.0,14.0,249.0
20000414173991164,280.0,3.0,66.0
20000414180155452,197.0,4.0,66.0
20000414182004820,1028.0,13.0,302.0
20000414191064184,330.0,5.0,96.0
20000414193487500,87.0,3.0,2.0
20000414194688716,1081.0,12.0,233.0
20000414200897092,165.0,3.0,66.0
20000414213261356,977.0,8.0,344.0
20000414213676004,163.0,7.0,132.0
20000414222199004,286.0,0.0,0.0
20000414224744580,686.0,8.0,125.0
20000414240001476,571.0,6.0,156.0
20000414240870176,867.0,10.0,213.0
20000414241636452,246.0,5.0,85.0
20000414242418404,66.0,2.0,66.0
20000414242542260,611.0,8.0,175.0
20000414251142212,200.0,5.0,55.0
20000414252269516,806.0,7.0,117.0
20000414264002016,121.0,3.0,45.0
20000414273125300,466.0,6.0,56.0
20000414275277452,71.0,2.0,3.0
20000414283056908,462.0,5.0,140.0
20000414283977096,54.0,3.0,3.0
20000414291721696,608.0,7.0,132.0
20000414314900210,37.0,0.0,0.0
20000414322732500,1148.0,8.0,355.0
20000414343393010,189.0,3.0,66.0
20000414353769190,51.0,1.0,18.0
20000414360771650,27.0,1.0,8.0
20000414364979268,846.0,4.0,132.0
20000414365163010,918.0,13.0,254.0
20000414371751496,241.0,6.0,78.0
20000414373854030,367.0,6.0,156.0
20000414380657796,114.0,3.0,70.0
20000414403949040,167.0,2.0,36.0
20000414411616200,90.0,2.0,66.0
20000414415466240,223.0,2.0,56.0
20000414415565596,115.0,0.0,0.0
20000414420396544,208.0,5.0,96.0
20000414431029710,1030.0,9.0,253.0
20000414431657900,663.0,8.0,138.0
20000414432341290,302.0,5.0,132.0
20000414441692216,249.0,3.0,74.0
20000414450787130,279.0,5.0,36.0
20000414470516024,70.0,1.0,9.0
20000414480158120,344.0,5.0,96.0
20000414480760932,435.0,8.0,121.0
20000414485364268,742.0,3.0,66.0
20000414510420260,119.0,7.0,397.0
20000414514089656,55.0,0.0,0.0
20000414531646696,112.0,3.0,40.0
20000414544040500,129.0,2.0,66.0
20000414553183944,126.0,2.0,48.0
20000414562184030,144.0,0.0,0.0
20000414564854396,417.0,0.0,0.0
20000414570804576,581.0,10.0,311.0
20000414585852616,124.0,3.0,4.0
20000414591157960,171.0,2.0,66.0
20000414592505052,268.0,3.0,96.0
20000414593328070,551.0,10.0,267.0
20000414594675084,367.0,0.0,0.0
20000415005058940,758.0,10.0,179.0
20000415005154868,1163.0,11.0,571.0
20000415011204744,390.0,7.0,106.0
20000415020835812,189.0,1.0,36.0
20000415025231076,173.0,6.0,76.0
20000415032558170,186.0,2.0,24.0
20000415041098748,174.0,2.0,24.0
20000415042850020,119.0,2.0,66.0
20000415043014760,57.0,1.0,22.0
20000415070008440,66.0,1.0,36.0
20000415073110316,909.0,3.0,74.0
20000415074420216,1235.0,16.0,150.0
20000415075201508,295.0,3.0,96.0
20000415075350180,840.0,7.0,472.0
20000415082982090,368.0,3.0,96.0
20000415101853336,236.0,6.0,129.0
20000415102903588,38.0,1.0,36.0
20000415110062144,634.0,6.0,251.0
20000415112903850,372.0,4.0,36.0
20000415114100916,404.0,2.0,66.0
20000415115138790,87.0,0.0,0.0
20000415115336364,401.0,4.0,48.0
20000415131421370,434.0,7.0,170.0
20000415134818616,295.0,4.0,78.0
20000415134975544,451.0,12.0,164.0
20000415140390468,384.0,6.0,96.0
20000415140992172,291.0,5.0,288.0
20000415142016790,241.0,5.0,66.0
20000415142500240,106.0,2.0,36.0
20000415144428280,386.0,3.0,96.0
20000415144669260,315.0,8.0,74.0
20000415145817410,241.0,6.0,96.0
20000415150316520,214.0,6.0,86.0
20000415152511156,354.0,3.0,96.0
20000415162740810,146.0,4.0,74.0
20000415173185530,96.0,2.0,36.0
20000415173491760,119.0,3.0,36.0
20000415183241480,66.0,2.0,2.0
20000415184991100,350.0,4.0,148.0
20000415193569236,728.0,7.0,237.0
20000415223409904,1014.0,8.0,36.0
20000415231102240,110.0,2.0,66.0
20000415280091884,245.0,5.0,84.0
20000415330006284,258.0,7.0,120.0
20000415334776140,136.0,1.0,36.0
20000415472330544,727.0,11.0,133.0
20000415475601136,255.0,5.0,2.0
20000415503839056,533.0,10.0,164.0
20000415511169052,1304.0,5.0,187.0
20000415530681584,873.0,10.0,299.0
20000415542397668,1129.0,13.0,372.0
20000416023478056,385.0,7.0,153.0
20000416032612828,352.0,4.0,132.0
20000416043885116,563.0,5.0,178.0
20000416113623950,946.0,11.0,646.0
20000416144446416,115.0,2.0,12.0
20000416150116484,237.0,4.0,110.0
20000416191319410,255.0,6.0,56.0
20000416231588620,171.0,2.0,66.0
20000416254246216,343.0,8.0,74.0
20000416270053124,242.0,6.0,121.0
20000416300571080,932.0,4.0,180.0
20000416333280160,552.0,4.0,148.0
20000416360516216,64.0,1.0,36.0
20000416375265976,832.0,8.0,666.0
20000416384311056,219.0,0.0,0.0
20000416444338976,139.0,2.0,55.0
20000416455984896,1758.0,9.0,928.0
20000416541276216,330.0,5.0,66.0
20000417015378264,34.0,0.0,0.0
20000417031184400,214.0,4.0,132.0
20000417080531028,533.0,8.0,202.0
20000417091665090,51.0,0.0,0.0
20000417160864120,76.0,1.0,36.0
20000417161096708,54.0,2.0,8.0
