# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA3_questionCorrect==QA3_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA3_questionCorrect==QA3_questionCorrect, output_shape: (1348, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['amplitudeGoodMoveCount', 'closenessSlope', 'offsetGoodMoveCount', 'succeedCount', 'wavelengthGoodMoveCount']
# *arg* lvlrange = range(0, 17)
# *arg* finalfeats = ['sum_lvl_0_to_16_amplitudeGoodMoveCount', 'sum_lvl_0_to_16_closenessSlope', 'sum_lvl_0_to_16_offsetGoodMoveCount', 'sum_lvl_0_to_16_succeedCount', 'sum_lvl_0_to_16_wavelengthGoodMoveCount']
# Original Num Rows: 1348
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 1254

sessionID,sum_lvl_0_to_16_amplitudeGoodMoveCount,sum_lvl_0_to_16_closenessSlope,sum_lvl_0_to_16_offsetGoodMoveCount,sum_lvl_0_to_16_succeedCount,sum_lvl_0_to_16_wavelengthGoodMoveCount
20000513564131292,34.0,-170.10667194672172,45.0,83.0,49.0
20000513582055340,11.0,-906.8957607596811,14.0,35.0,9.0
20000514042690910,90.0,-586.5366807990883,81.0,41.0,78.0
20000514060443696,26.0,-260.93800407030886,76.0,46.0,44.0
20000514143741984,11.0,-931.3802268562091,17.0,29.0,8.0
20000514162433676,27.0,-489.25525722235557,28.0,37.0,31.0
20000514221046996,12.0,-465.7134022853664,18.0,31.0,13.0
20000514224880224,17.0,-294.7234261534012,18.0,27.0,11.0
20000514233736268,38.0,-1263.293763898512,48.0,31.0,19.0
20000514235401550,17.0,-563.9453971406198,17.0,26.0,17.0
20000514262578950,31.0,-200.00257115058366,36.0,106.0,29.0
20000514264827416,37.0,-484.1622994304769,46.0,68.0,84.0
20000514283206900,12.0,-820.6732815624174,14.0,24.0,8.0
20000514310978864,17.0,-668.2227775617911,20.0,41.0,17.0
20000514353123188,15.0,-594.9115586645225,29.0,41.0,10.0
20000514400189364,31.0,-578.9015917826591,25.0,77.0,22.0
20000514425019892,68.0,-222.75681267382416,44.0,30.0,29.0
20000514440994136,16.0,-507.5276208808595,21.0,31.0,14.0
20000514442220030,19.0,-471.301616241117,22.0,37.0,16.0
20000514483747210,15.0,-334.6499982434012,21.0,41.0,11.0
20000514522604144,26.0,-559.6542893474611,17.0,29.0,16.0
20000514525585612,32.0,-1073.6821074059585,41.0,44.0,23.0
20000514541003716,22.0,-431.8295340191787,34.0,39.0,29.0
20000515102698470,25.0,-569.4211863796713,32.0,56.0,43.0
20000515151431640,12.0,-136.69385487921994,21.0,32.0,11.0
20000515163125148,15.0,-753.8114807752203,19.0,40.0,11.0
20000515302312850,104.0,-620.8258453433929,55.0,33.0,45.0
20000515312098304,137.0,-715.2355441657943,63.0,32.0,95.0
20000515314634868,19.0,-743.4343125519392,17.0,43.0,13.0
20000515315983932,61.0,-976.8482838556488,38.0,24.0,33.0
20000515320961296,49.0,-546.0417976773647,74.0,65.0,38.0
20000515321373336,21.0,-619.6507210733499,33.0,72.0,18.0
20000515321761676,102.0,-684.5171638742455,37.0,26.0,41.0
20000516091724276,28.0,-317.72464907550113,32.0,52.0,36.0
20000516450686704,11.0,-572.7762707979964,21.0,34.0,18.0
20000516494501684,40.0,-850.1019508037562,40.0,110.0,44.0
20000517061093104,10.0,-924.0670574152032,15.0,30.0,4.0
20000517113056156,14.0,-874.5550135398404,13.0,44.0,16.0
20000519391560976,11.0,-523.1334397098963,16.0,30.0,8.0
20000520104740590,27.0,-731.0722358300912,33.0,80.0,29.0
20000520222103776,108.0,-384.478786343327,58.0,37.0,116.0
20000520472585724,25.0,-949.9407654243329,23.0,31.0,27.0
20000523562909590,32.0,-402.4914619498428,27.0,67.0,37.0
20000608045563204,15.0,-269.77022936422844,22.0,38.0,16.0
20000610280628630,30.0,-1028.7891270104674,23.0,40.0,23.0
20000610590027308,51.0,-812.8419012841265,58.0,53.0,68.0
20000613424665464,19.0,-775.2166736760754,53.0,40.0,16.0
20000614301143430,32.0,-183.96217642307568,23.0,59.0,23.0
20000615012667176,23.0,-569.4801313391667,20.0,30.0,22.0
20000616333651956,13.0,-453.25624569531635,14.0,80.0,8.0
20000617341006960,25.0,-417.60744663015936,26.0,105.0,30.0
20000619392400740,28.0,-608.7669886754263,30.0,55.0,20.0
20000621333498450,13.0,-298.06479537801766,14.0,41.0,9.0
