# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/WAVES/WAVES_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['QA3_questionCorrect==QA3_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (18284, 1073)
# Query: QA3_questionCorrect==QA3_questionCorrect, output_shape: (1348, 1073)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['rangeSlope', 'sliderAvgRange', 'totalArrowMoves', 'totalResets', 'totalSliderMoves']
# *arg* lvlrange = range(0, 17)
# *arg* finalfeats = ['sum_lvl_0_to_16_rangeSlope', 'sum_lvl_0_to_16_sliderAvgRange', 'sum_lvl_0_to_16_totalArrowMoves', 'sum_lvl_0_to_16_totalResets', 'sum_lvl_0_to_16_totalSliderMoves']
# Original Num Rows: 1348
# *arg* zthresh = 3
# Removed points with abs(ZScore) >= 3. Reduced num rows: 1241
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# Normalized with scikitlearn Normalizer(copy=True, norm='l2')
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=2, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=3, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=4, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=5, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessionID,sum_lvl_0_to_16_rangeSlope,sum_lvl_0_to_16_sliderAvgRange,sum_lvl_0_to_16_totalArrowMoves,sum_lvl_0_to_16_totalResets,sum_lvl_0_to_16_totalSliderMoves,label
20000314251670530,-9.713830359644152,461.51629210676435,10.0,6.0,189.0,2
20000314281195576,-47.689102161933306,373.81561599972173,8.0,0.0,55.0,4
20000314282776696,-14.63257626517425,518.4052925037355,1.0,2.0,208.0,2
20000314283496656,-18.377193729267233,490.87710688570326,0.0,2.0,92.0,0
20000314294274256,-4.636143665182921,555.4478404893626,1.0,1.0,178.0,2
20000314313790480,-25.676111206309294,393.4913557729636,1.0,1.0,225.0,0
20000314353381508,-40.654102139882724,477.8580815914521,9.0,3.0,57.0,4
20000314460675064,-14.44944287203872,256.33883320639495,5.0,8.0,64.0,3
20000314474024600,-19.258408993897774,529.7899360205924,1.0,1.0,303.0,0
20000314532467950,-9.944520863314462,380.2035893651529,4.0,0.0,183.0,3
20000314535040172,-5.735571909541144,353.83856731179117,17.0,6.0,148.0,2
20000314552893336,-24.441512785978418,484.4577003720705,0.0,0.0,51.0,4
20000314563335290,-21.802265165615104,424.7494647413786,7.0,0.0,105.0,4
20000315081087812,-21.64154905672244,644.4851753341138,6.0,4.0,99.0,0
20000315113448230,-29.0931370419765,360.6521580805065,58.0,8.0,135.0,3
20000315132042636,-11.446810188307705,302.13662311575456,0.0,3.0,63.0,1
20000315174409520,-23.65564303383926,437.1152765883451,0.0,1.0,138.0,0
20000315182563428,-17.11877113192943,381.8387073922623,185.0,0.0,25.0,3
20000315295560384,-9.120521494193262,578.6224106536454,0.0,0.0,82.0,0
20000316175147976,-37.5803384762075,357.30356636365315,0.0,0.0,245.0,0
20000316522560140,-5.057890798070794,532.3439173692972,85.0,2.0,151.0,3
20000317042736390,-37.58994274475748,586.5057173228763,0.0,3.0,105.0,0
20000318022316744,-42.08683483875146,348.81149526941886,0.0,1.0,95.0,4
20000319185274508,-4.045994908553401,388.3920867259856,0.0,1.0,62.0,1
20000320505854804,-16.547252758382047,360.5562043741684,208.0,13.0,175.0,3
20000322201001292,-9.630932648872978,406.99935854847547,64.0,1.0,111.0,3
20000322361185364,-32.179507966301905,478.2192460229853,0.0,0.0,137.0,0
20000323040325356,-6.831725717015308,344.7232591558987,0.0,0.0,70.0,1
20000406294506876,-4.450260367372642,389.2336164309483,0.0,0.0,60.0,1
20000407142886516,-55.93801372026864,436.62594935514016,235.0,0.0,167.0,3
20000407194663644,-33.94444710669561,384.12848056710106,0.0,0.0,76.0,4
20000407364807616,-26.607859245684434,355.0171232379062,85.0,0.0,61.0,3
20000407465975532,-11.591934649625923,249.87588230208132,10.0,1.0,100.0,1
20000408075985064,-43.61965635862771,386.64332930288913,0.0,5.0,80.0,4
20000408293817510,-17.309009168567933,388.3937301666181,5.0,1.0,81.0,1
20000408295229024,-37.743139586443746,490.86868677434666,19.0,0.0,150.0,0
20000408410545476,-34.91103253515652,518.9263163165194,25.0,0.0,150.0,0
20000408431856040,-61.99517690908576,425.0128270720457,0.0,0.0,66.0,4
20000408443701510,-5.013105575741876,432.1010942924375,0.0,3.0,83.0,3
20000408462662240,-3.9576940644212564,435.83551656813665,0.0,0.0,98.0,3
20000408474834892,-33.061734611995014,471.82732527273987,0.0,0.0,84.0,4
20000408542349764,-6.03740753325048,430.484108008424,0.0,0.0,181.0,2
20000408594393584,-14.492544787296465,323.9762150938215,128.0,1.0,159.0,3
20000409000884130,-38.292684027512955,417.8195669266578,59.0,2.0,91.0,4
20000409012201190,-11.319244935511598,413.4460044991805,9.0,8.0,271.0,2
20000409082995730,-5.018732331247333,396.2582445547841,0.0,1.0,92.0,1
20000409141233130,-8.650905873536171,336.11015649568486,41.0,0.0,209.0,3
20000409151171000,-37.99158449326045,643.261409980977,0.0,1.0,218.0,0
20000409154845332,10.859391370916411,542.8368151803766,1.0,1.0,148.0,2
20000409155779824,-5.841439047946585,358.8412401739435,0.0,0.0,74.0,1
20000409163531970,-24.953018613004133,337.3749086702603,48.0,0.0,49.0,1
20000409275933350,-12.47120901985247,427.15810653487654,0.0,6.0,123.0,2
20000409331018108,-3.360818253382967,501.6753658163482,81.0,0.0,92.0,3
20000409395185508,-3.879520003400134,462.3783320359318,2.0,7.0,124.0,2
20000409404454130,-10.392216785803631,357.03032029316273,476.0,1.0,258.0,3
20000409504005696,-7.538446409894885,463.64382639020704,19.0,0.0,69.0,3
20000410000259400,-7.071209181793514,390.7875084012079,215.0,4.0,92.0,3
20000410001697990,-8.613652711964107,400.21669013577764,0.0,5.0,166.0,2
20000410125807950,-11.690516651921467,407.3408936270538,3.0,6.0,159.0,2
20000410174946400,-19.499239014821406,364.952830732809,0.0,0.0,78.0,1
20000410192633320,-8.753112818696899,338.6774284614028,1.0,0.0,64.0,1
20000410194195812,-8.451626980682985,338.22740337746734,0.0,0.0,68.0,1
20000410201424280,-52.6847041367802,372.3305083165174,0.0,0.0,54.0,4
20000410243768650,1.3294923191026509,472.37987356661216,1.0,0.0,66.0,3
20000410254487740,-2.994145791551441,325.6085072688661,526.0,11.0,92.0,3
20000410274048750,-8.677151292110636,302.23093492658677,0.0,0.0,83.0,1
20000410335255984,-18.09632503707479,478.68478351100623,0.0,0.0,76.0,4
20000410392967940,-15.084974716482106,468.5753147903833,0.0,0.0,152.0,0
20000410412545836,-8.742703154041173,407.9236645054911,378.0,6.0,134.0,3
20000410452637436,-9.911063123667354,390.5423271097487,4.0,2.0,100.0,3
20000410513268910,-4.509213386965348,596.6346844298025,27.0,4.0,99.0,2
20000410550532144,-44.61185849574158,402.4883057739421,16.0,0.0,126.0,4
20000411000033010,-12.14179517689965,389.71104568031797,0.0,6.0,212.0,2
20000411000735704,-34.096565057876745,420.46466447103325,0.0,6.0,226.0,0
20000411061964430,-40.58102886163715,409.1794619614477,22.0,3.0,87.0,4
20000411095661430,-6.165646692041294,359.67700881879716,157.0,1.0,65.0,3
20000411111153750,-9.353166238617733,437.3999380184185,0.0,1.0,98.0,3
20000411115114736,-3.7020859299289253,351.3530040938754,0.0,7.0,153.0,2
20000411142465620,10.021817127660613,185.1918469585611,0.0,1.0,109.0,1
20000411174763056,-28.961847998497028,342.9315334438708,0.0,0.0,55.0,4
20000411273023960,-21.912214625600704,488.6735123407256,0.0,0.0,147.0,0
20000411280231268,-7.796017599491668,520.0369577887268,87.0,3.0,62.0,3
20000411293824160,-6.91266379629245,450.0194170688694,0.0,3.0,107.0,2
20000411373824720,-31.198424168374082,468.33926360227235,0.0,0.0,53.0,4
20000411412888904,-53.92988358746733,442.27001682614537,57.0,6.0,118.0,0
20000411432265120,-26.28833115687609,303.33031862876817,21.0,0.0,42.0,1
20000411441631296,-19.06827269785931,310.81928068440453,253.0,0.0,85.0,3
20000411470928476,-34.64874298522916,493.66037551465706,5.0,0.0,90.0,4
20000411480105850,-10.130971370050668,426.70506485158603,84.0,2.0,168.0,3
20000411480703036,-9.69195394495091,303.26267504370765,16.0,2.0,242.0,2
20000411481149164,-20.280941095926927,404.05772861989686,0.0,1.0,68.0,4
20000411481614944,6.796680274106923,434.34997172231886,32.0,0.0,73.0,3
20000411485636260,-3.3929221215934895,344.2178759035093,40.0,0.0,93.0,1
20000411491120456,-10.526621363110312,422.6731312246184,0.0,4.0,108.0,2
20000411491341616,-11.00535539923709,442.5286924532975,291.0,1.0,105.0,3
20000411513328630,-32.62876273604125,457.85080466139,310.0,2.0,79.0,3
20000411590060720,8.047762523590263,462.8962332580933,0.0,0.0,218.0,2
20000411591386172,-30.60889475298165,409.68346977726287,1.0,0.0,64.0,4
20000412021765650,-11.152730669611486,384.7191587499383,0.0,1.0,46.0,1
20000412045098744,-52.800912584690124,366.1481204490045,0.0,4.0,98.0,4
20000412102454420,-22.366602520892766,448.6002748880414,215.0,0.0,61.0,3
20000412103042330,-18.850826290147772,434.38956789437077,0.0,1.0,136.0,0
20000412114013616,-2.5146277271676505,429.939392654219,383.0,1.0,96.0,3
20000412132681452,-6.637025615864865,448.9201011530618,55.0,1.0,85.0,3
20000412165665896,-29.774028377233428,529.7648101087402,194.0,0.0,95.0,3
20000412165834652,1.0257804529299595,378.1442344994355,30.0,0.0,192.0,3
20000412190384550,-7.450426411746562,372.952505682313,6.0,1.0,76.0,1
20000412193032984,-22.34295552428485,357.48211316941763,106.0,0.0,142.0,3
20000412222661864,-0.21695439827597163,506.4105699319291,319.0,3.0,68.0,3
20000412503808300,-7.901111134041624,365.9534270161795,61.0,0.0,101.0,3
20000413103655612,-6.734904526079113,340.14251272610096,0.0,1.0,57.0,1
20000413172667150,-46.11730555122707,437.91195644860824,9.0,1.0,120.0,4
20000413254055184,-8.3878302960707,362.3569822016497,2.0,0.0,102.0,1
20000413264064204,-18.61272155695114,370.5886174790019,1.0,2.0,116.0,3
20000413300312816,-12.380888721842949,496.75999278449075,458.0,1.0,93.0,3
20000413345133710,-11.341526134850954,447.975796534447,5.0,1.0,226.0,2
20000413360277372,-26.572589401840744,341.7805890951401,0.0,1.0,105.0,4
20000413384693896,-9.59841007673424,404.6735149593969,296.0,4.0,169.0,3
20000413404106260,-2.103050741653697,384.2400049651308,4.0,6.0,122.0,2
20000413430367110,-7.152288301356556,424.501437729015,0.0,0.0,110.0,3
20000413460765940,-5.742633253733166,342.71963353342505,0.0,0.0,87.0,1
20000413493849310,-3.105694852583757,425.3440968319773,1.0,4.0,260.0,2
20000413494051556,-16.459093209220217,481.84000934081433,0.0,0.0,101.0,4
20000413495381064,-16.033032106124534,349.2537003836652,29.0,1.0,91.0,1
20000413521081950,-35.72976551408967,524.8892417989329,49.0,0.0,170.0,0
20000413530148508,-6.147480858454395,442.2665301070355,0.0,1.0,109.0,2
20000413530245036,-17.22799353507599,389.2861886219563,0.0,0.0,84.0,1
20000413530521680,-19.63896377995936,482.89548869238314,18.0,3.0,205.0,2
20000413552631344,-5.311788796381416,322.2864754180578,0.0,0.0,188.0,3
20000413563388556,-21.976291021037852,427.41347387300175,0.0,0.0,224.0,0
20000413575712600,-47.97437581028236,447.40835873423066,0.0,4.0,144.0,0
20000413590643896,-23.651172155542675,272.922646638123,19.0,0.0,100.0,1
20000413591110896,-13.691473135465337,472.16573493239355,53.0,2.0,166.0,2
20000413592597750,-34.62157781244238,521.504726842234,2.0,1.0,252.0,0
20000414051672110,-10.295474430628827,453.38597134835607,0.0,0.0,154.0,2
20000414110656388,-19.933902931951106,378.17639703707863,0.0,0.0,110.0,4
20000414150371292,-7.1620383551998135,356.6698521569938,1.0,0.0,115.0,1
20000414560780930,-1.169605747151763,496.6290775955092,0.0,1.0,143.0,2
20000414592739200,-7.118942215653345,431.74166704254253,0.0,0.0,97.0,1
20000415010491908,-24.857509982160366,497.67824866453776,1.0,4.0,204.0,0
20000415015548560,-78.69478597711445,353.7329443463117,79.0,0.0,135.0,4
20000415060514540,-15.46430012140041,322.1780953171901,1.0,13.0,54.0,3
20000415083584804,-56.200082033791155,469.2429463529713,33.0,0.0,69.0,4
20000415153097590,-30.485166984186655,408.6459665242862,87.0,2.0,63.0,3
20000415205265010,-12.073038783701792,516.9283978508386,127.0,0.0,90.0,3
20000415443411984,-12.511617720884239,402.8336706650959,0.0,2.0,259.0,2
20000415503340736,-16.555169132228237,473.9946444506223,0.0,0.0,156.0,0
20000416053403772,-17.945541505951372,419.5372723304109,142.0,0.0,60.0,3
20000416194113870,-5.980851453040401,312.67564181666535,0.0,5.0,117.0,3
20000416504204956,-5.220888380512028,403.0556904634387,465.0,3.0,62.0,3
20000416520794136,4.460354211356487,366.2518315802914,0.0,0.0,141.0,3
20000418341412256,-37.996970756602664,532.6901747449017,379.0,2.0,171.0,3
20000418403439500,-10.776413381935633,339.75590449314166,0.0,0.0,182.0,3
20000418480445730,-19.63885887234303,315.0791093069569,0.0,0.0,177.0,3
20000420251438990,-0.1161983347957829,536.5204195839207,449.0,6.0,183.0,3
20000421320252070,-9.440803263394566,397.82345276535335,5.0,0.0,84.0,1
20000508175074030,12.566778907753426,399.42719745641216,1.0,0.0,96.0,1
20000508185129536,-53.34510999975688,386.3251274617798,59.0,1.0,119.0,4
20000508195912010,-39.45556278476262,318.2843168303967,220.0,3.0,183.0,3
20000508301628560,-9.871651452619378,395.67562022592375,0.0,0.0,58.0,1
20000508385752310,6.302890040999676,493.78529958137875,35.0,0.0,134.0,3
20000508414226280,-32.953665711554905,319.4869020892172,9.0,1.0,70.0,4
20000508433862960,-21.14948759306527,457.2220228362156,3.0,8.0,221.0,2
20000508435255880,-38.40034884506762,586.1146317315919,23.0,0.0,66.0,4
20000508440011852,-29.816097455506796,447.76215006521124,0.0,2.0,145.0,0
20000508453254724,1.3871042463090724,358.20907661987525,0.0,2.0,102.0,1
20000508482327828,-40.03341412949961,595.1181942237159,6.0,5.0,167.0,0
20000508501764864,-54.30663362887747,614.2384982338284,254.0,1.0,50.0,3
20000508523864410,-44.740031413658414,437.8162719248306,0.0,8.0,166.0,0
20000508530533724,-49.07852589110627,459.32005883549414,1.0,4.0,145.0,0
20000508550056760,-34.062003576115266,547.5673979287778,1.0,1.0,71.0,4
20000508591901890,-4.628127135290356,523.531674240222,0.0,0.0,49.0,3
20000509043247670,-40.17611661000505,405.81478275646793,0.0,0.0,103.0,4
20000509121532390,-26.841816699146108,489.1951356252914,23.0,5.0,90.0,0
20000509130316900,-11.369193465276561,402.4252438432975,0.0,0.0,87.0,1
20000509142938690,-35.40267711896085,526.4627391000985,0.0,1.0,111.0,0
20000509170634600,-18.61327275805417,452.4804558732239,49.0,0.0,123.0,3
20000509185789224,12.901503430104796,343.3742173136097,0.0,0.0,56.0,1
20000509200960120,-14.169765901773623,527.3597873338283,4.0,0.0,251.0,0
20000509202375916,-1.4478405298644659,311.437690350916,0.0,3.0,163.0,3
20000509204162316,18.971639126806096,557.5881854994255,151.0,1.0,153.0,3
20000509235604256,-17.322496164416737,407.78307634787706,3.0,3.0,162.0,2
20000509250096028,-7.983923377448739,348.24583760442886,38.0,2.0,195.0,3
20000509265968696,-9.04769957542452,648.7797156492749,2.0,4.0,267.0,2
20000509324978770,-3.9292478100388504,410.8325868414305,0.0,4.0,227.0,2
20000509372069630,-23.81876717090957,443.4090288474234,0.0,0.0,126.0,4
20000509430663240,-7.932244691612574,275.01740798569546,0.0,0.0,71.0,1
20000509443687704,-32.52511170803612,447.2955007557609,0.0,0.0,57.0,4
20000509461873340,-14.232415051503036,309.87411238605193,120.0,1.0,65.0,3
20000509544517300,-16.474622061814344,469.7293958647177,59.0,0.0,110.0,3
20000509554025040,-17.241523690307943,399.39061327393233,5.0,1.0,77.0,1
20000509594580052,-12.7762327199557,373.1156540463999,0.0,0.0,107.0,1
20000510091225450,-3.10725045105738,368.2238535985452,31.0,10.0,143.0,2
20000510091946976,-15.466267661867189,372.74418314779257,0.0,1.0,79.0,1
20000510093029230,-12.037004171565641,279.4343113474607,33.0,3.0,89.0,1
20000510105260924,-5.833707331627771,302.3450145693624,0.0,0.0,52.0,1
20000510230571850,-36.533439357797036,555.5278025247792,2.0,0.0,104.0,0
20000510274151576,-17.968677177975977,399.12082765415454,0.0,0.0,116.0,4
20000510310257456,-11.377487939992076,305.30931253257927,1.0,0.0,79.0,1
20000510371701200,-7.792534254279514,537.6492097544116,1.0,0.0,84.0,3
20000510392879776,-17.400635195717197,410.7772747869585,175.0,0.0,66.0,3
20000510402593936,-0.1440885292391704,440.35494188149335,416.0,1.0,97.0,3
20000510410948000,-19.165144951496593,476.25868117597764,405.0,1.0,186.0,3
20000510412780100,-70.11815983788793,619.799734869237,0.0,2.0,203.0,0
20000510413541040,-6.190110715839437,362.15214309009315,0.0,0.0,129.0,1
20000510414603212,-22.3363695690414,429.1606164201315,0.0,0.0,110.0,4
20000510414711980,-3.7575655565024926,566.1575752899208,6.0,2.0,116.0,2
20000510415094536,-11.66145217197322,424.6718272584687,2.0,6.0,111.0,2
20000510421645416,11.528938626268337,488.64101102737874,3.0,0.0,91.0,3
20000510422644044,-14.62951171710486,302.7972408578716,239.0,6.0,164.0,3
20000510424618296,-11.989336661127188,409.4143119716117,12.0,5.0,141.0,2
20000510425719324,-15.1258390161253,512.0619009718837,0.0,12.0,169.0,2
20000510430612910,-23.122766551415303,444.10153529216876,1.0,0.0,173.0,0
20000510440915150,-18.96738237155903,426.9135705761941,0.0,3.0,169.0,2
20000510471780024,-3.9710759612730513,448.7200878488655,156.0,1.0,142.0,3
20000510495036310,-26.840480932524986,431.7672513849801,0.0,1.0,207.0,0
20000510502764050,-6.4999646659440415,391.9982081826459,0.0,3.0,69.0,3
20000510512501616,-21.133685978369435,404.5574218629134,23.0,0.0,68.0,4
20000510541202030,-0.9417417382532711,459.52108614238045,11.0,2.0,154.0,2
20000510542761700,1.8648982674671966,334.1441742945694,0.0,4.0,179.0,2
20000510543063588,-24.55294409657723,463.90034955238804,0.0,0.0,119.0,4
20000510543081204,27.639841795527584,588.1730497134653,15.0,5.0,171.0,2
20000510543308300,22.20889274915439,477.10499049854354,0.0,0.0,165.0,2
20000510543344024,29.65269498832828,432.15810815638247,0.0,4.0,159.0,2
20000510543561856,-5.225530513031086,410.8427314947878,2.0,0.0,262.0,2
20000510543669976,-1.6231353207502655,516.1071639980688,0.0,0.0,185.0,2
20000510581499010,-23.96070407674261,510.2767983991767,2.0,1.0,169.0,0
20000510585295880,-7.185991068662443,316.69966754604036,2.0,0.0,103.0,1
20000511160070716,8.902994977483146,363.1436470283551,28.0,2.0,92.0,3
20000511175360500,-4.096514270915415,396.9798408260742,0.0,0.0,63.0,1
20000511234987316,-24.434967328139855,358.68718801809354,0.0,0.0,55.0,4
20000511275133220,-11.289032126455457,520.1098003921018,3.0,5.0,109.0,2
20000511323527976,-21.96934117516182,366.01803709757,0.0,0.0,103.0,4
20000511350156096,-23.58928246198037,496.1196479066198,1.0,1.0,169.0,0
20000511385269690,11.79979099645154,489.5821169095146,1.0,0.0,248.0,2
20000511401619756,-14.699191575838698,304.00662969303943,1.0,2.0,67.0,1
20000511402890476,-14.717390369674408,526.7871983571127,118.0,12.0,129.0,2
20000511411755130,-4.51859023233001,376.7653037987533,1.0,0.0,118.0,1
20000511413507670,-1.1677230215746504,483.9248487762901,4.0,2.0,132.0,2
20000511432063224,-5.661686655979479,414.28248683958066,2.0,5.0,186.0,2
20000511452100310,-71.6697059571673,435.51794147385186,188.0,0.0,50.0,4
20000511460248972,-2.481550219592388,433.7832630313069,1.0,2.0,59.0,3
20000511481824310,-4.948405402196965,506.673171136112,111.0,14.0,170.0,2
20000511504692680,-20.00624517873905,426.82279035508174,1.0,6.0,156.0,2
20000511521522416,-35.61036675758136,500.63958690071075,0.0,2.0,158.0,0
20000511522567190,-9.773319991530188,546.6931325824842,0.0,2.0,183.0,2
20000511522701344,-29.74701965158132,590.6734734448376,31.0,0.0,122.0,0
20000511524272940,-3.7189205042805042,389.3590004826796,342.0,3.0,115.0,3
20000511525105584,-24.580647143726328,646.7537366584066,223.0,3.0,173.0,3
20000511541107708,-4.92986442156751,358.986499777187,0.0,0.0,222.0,2
20000511552196024,-20.266330087209475,497.9882886482709,58.0,0.0,181.0,0
20000511553049016,-8.16224951126826,448.8605214602845,2.0,5.0,166.0,2
20000511554772930,-1.2749395319848615,488.99496707128367,0.0,0.0,122.0,2
20000511565030376,-13.885241792959503,341.0420937563031,388.0,5.0,81.0,3
20000511571161280,8.52223972686555,386.22357116780273,1.0,0.0,130.0,3
20000511582845092,-14.892461717859872,424.0339352949768,9.0,2.0,125.0,2
20000512012413024,-0.11593693179402953,371.5836563396466,0.0,0.0,137.0,3
20000512013445210,-47.97945705459774,337.7935133551069,0.0,4.0,79.0,4
20000512025415784,-32.47332778632238,493.83000253460784,70.0,4.0,210.0,0
20000512091299704,-16.297762842910853,370.6256041490584,13.0,0.0,56.0,1
20000512111043572,-60.316023305535474,452.0472752902711,1.0,3.0,85.0,4
20000512113092924,-12.143344343705643,442.2529056072838,0.0,1.0,117.0,2
20000512252959400,-70.15250211528762,422.36321245377366,0.0,0.0,89.0,4
20000512301596944,-78.36072451398852,518.2646301089544,1.0,2.0,92.0,4
20000512341579600,1.5397606258490337,373.62216195333355,70.0,0.0,95.0,3
20000512341833360,-6.051314423578541,486.2797511911382,194.0,7.0,170.0,3
20000512373527310,-38.65941798083891,433.26788323283154,126.0,2.0,83.0,3
20000512394916012,-12.462735768574191,254.88097504574858,45.0,6.0,136.0,3
20000512490515670,-17.179413689290236,396.68843582227294,2.0,0.0,62.0,1
20000512510741932,-37.21190205384912,446.09487570156995,0.0,2.0,78.0,4
20000512514433444,-0.20293821962463476,429.4850476272117,0.0,0.0,90.0,1
20000512524233400,-12.978625746977421,435.7316894614703,177.0,0.0,148.0,3
20000513004588332,-28.11680728508064,370.3295981058513,434.0,0.0,108.0,3
20000513072030184,-5.705500130296057,340.42004958916465,0.0,0.0,65.0,1
20000513091582720,-31.96796300440692,560.5261120354556,0.0,2.0,176.0,0
20000513164648970,-23.79372992398438,302.6006333338485,313.0,0.0,96.0,3
20000513172837440,-58.175710188047624,513.6432313086202,356.0,1.0,111.0,3
20000513174491644,-25.26823018021237,306.1155475969923,0.0,0.0,56.0,1
20000513184343404,-43.047812828721405,320.02349242874595,0.0,5.0,92.0,4
20000513184516570,-5.412831987545111,345.79843249278105,0.0,0.0,119.0,1
20000513220800420,-17.198667946760988,348.49293089163683,32.0,7.0,155.0,2
20000513223657684,-0.6297157057192413,441.66483583925395,0.0,3.0,119.0,2
20000513242869344,1.0531556092927041,453.50654475952825,52.0,4.0,157.0,2
20000513245112670,1.1986985833860717,412.3027255115458,90.0,2.0,122.0,3
20000513245721630,-12.089526296106897,505.7922639105091,202.0,2.0,216.0,3
20000513255099770,-12.31605682008382,321.69075141046284,0.0,0.0,84.0,1
20000513261150064,4.532000653710679,288.3606602301765,12.0,1.0,170.0,3
20000513261678572,-38.650995569058125,387.77370054589875,336.0,6.0,122.0,3
20000513284874496,-5.218046509215384,395.688429561458,41.0,1.0,150.0,3
20000513290570364,-6.056117620196773,453.34928733452847,21.0,3.0,67.0,3
20000513290717344,-8.022172778307459,208.85876740845615,3.0,0.0,146.0,1
20000513292413624,-0.5215089167130287,392.17763446187644,0.0,4.0,113.0,2
20000513293690256,15.201287521753043,368.75103403979756,2.0,3.0,168.0,2
20000513302441084,-1.3397289511692811,406.46451971700407,125.0,0.0,174.0,3
20000513315859840,-1.2534557882619657,327.1663100970087,5.0,0.0,123.0,1
20000513333653270,-16.0744222669035,619.772207312095,6.0,2.0,172.0,0
20000513340387810,-17.914621630470506,291.621628577366,0.0,1.0,115.0,1
20000513350012092,-11.110820403375204,436.4151520570604,0.0,0.0,88.0,1
20000513354810484,-1.7435794510954623,427.3962397408351,144.0,3.0,106.0,3
20000513362358196,-19.90798037369779,579.3553324787414,1.0,0.0,165.0,0
20000513383775104,-8.646411768758078,500.53888032222676,0.0,1.0,96.0,2
20000513390256550,-12.97453093418794,400.83907042622786,52.0,4.0,133.0,3
20000513392971450,10.402407189268489,572.0231888850408,0.0,0.0,221.0,2
20000513404665884,-19.55108755604512,373.8400289675718,69.0,6.0,111.0,3
20000513410188090,-7.2061896416578195,460.31736332816257,81.0,1.0,87.0,3
20000513410197330,-23.775184188536773,412.7034098563068,312.0,7.0,90.0,3
20000513420492040,-14.270346581472339,390.01185515340967,0.0,2.0,107.0,3
20000513425335468,-4.654841781203823,315.06293770587996,0.0,0.0,193.0,3
20000513425975910,-34.37141372882836,403.11217582815914,0.0,10.0,89.0,3
20000513433821944,-0.8445229798664627,343.0972928788833,74.0,1.0,78.0,3
20000513435931760,-19.870994392255195,368.2885321231119,0.0,0.0,127.0,4
20000513442475584,-4.121639326844666,577.0121748530108,0.0,4.0,189.0,2
20000513454933188,-28.726340473771337,453.3440889404443,0.0,1.0,175.0,0
20000513550142950,-26.317191061039452,445.31564714970744,1.0,1.0,105.0,4
20000513564131292,-9.17071421749068,508.14025548689625,4.0,0.0,223.0,2
20000513582055340,-47.08130714839436,392.805268951802,6.0,1.0,47.0,4
20000514042690910,-23.786818379809997,468.7521039223349,301.0,0.0,102.0,3
20000514060443696,-13.531626698989484,476.20893162492865,170.0,0.0,75.0,3
20000514143741984,5.813009285506755,239.23889180110973,0.0,6.0,55.0,3
20000514162433676,-20.454148359153073,463.17485996089215,49.0,0.0,78.0,3
20000514221046996,-16.914313466581827,486.7786163800672,0.0,1.0,72.0,4
20000514224880224,-1.0512968787238333,389.90131612988876,40.0,11.0,87.0,2
20000514233736268,-6.910779109988246,398.7089157773884,98.0,1.0,103.0,3
20000514235401550,-14.462598701093988,396.3269635837926,0.0,0.0,91.0,1
20000514262578950,-15.272389845378935,571.042869633391,0.0,0.0,199.0,0
20000514264827416,-14.593803414289686,439.9742292589337,166.0,0.0,103.0,3
20000514283206900,-9.957554614207687,321.87342343465605,0.0,0.0,50.0,1
20000514310978864,-66.70127878282831,501.4327271800127,2.0,3.0,80.0,4
20000514353123188,-9.030038536373457,350.19378759543747,29.0,0.0,63.0,1
20000514400189364,-39.46797437027034,397.45287530139024,1.0,0.0,176.0,0
20000514425019892,-28.165187233580344,381.42737924881436,215.0,0.0,53.0,3
20000514440994136,-14.22825307672018,466.8318589092205,0.0,0.0,86.0,4
20000514442220030,-12.334767441418165,456.2315130894564,0.0,0.0,86.0,4
20000514483747210,-7.11970326494971,431.8095582216288,15.0,0.0,75.0,1
20000514522604144,-28.574675871852733,463.34702241390386,0.0,1.0,104.0,4
