# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/LAKELAND/LAKELAND_20191201_to_20191231_de09c18_proc.zip
# Import from fData/Raw Log Data/LAKELAND_20200101_to_20200131_a9720c1_proc.zip
# *arg* filter_args = {'query_list': ['debug == 0', 'sess_ActiveEventCount >= 10', 'sessDuration >= 300', '_continue == 0', 'sessDuration <= 2700'], 'one_query': False, 'fillna': 0, 'verbose': True}
# Query: Intial Shape, output_shape: (32227, 1647)
# Query: debug == 0, output_shape: (32221, 1647)
# Query: sess_ActiveEventCount >= 10, output_shape: (26934, 1647)
# Query: sessDuration >= 300, output_shape: (16109, 1647)
# Query: _continue == 0, output_shape: (10591, 1647)
# Query: sessDuration <= 2700, output_shape: (10164, 1647)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False, 'avg_tile_hover_lvl_range': None}
# *arg* lvlfeats = []
# *arg* lvlrange = range(0, 1)
# *arg* finalfeats = ['count_bloom_achs', 'count_farm_achs', 'count_money_achs', 'count_pop_achs', 'sessDuration']
# Original Num Rows: 10164
# *arg* zthresh = None
# LogTransform using np.long1p
# Scaled with scikitlearn RobustScaler(copy=True, quantile_range=(25.0, 75.0), with_centering=True,
#              with_scaling=True)
# PCA df calculated with scikitlearn PCA(copy=True, iterated_power='auto', n_components=2, random_state=None,
#     svd_solver='auto', tol=0.0, whiten=False)
# Cluster on PCA dims
# Labels calculated via clusterer: KMeans(algorithm='auto', copy_x=True, init='k-means++', max_iter=300,
#        n_clusters=7, n_init=10, n_jobs=None, precompute_distances='auto',
#        random_state=None, tol=0.0001, verbose=0)

sessID,num_play,count_bloom_achs,count_farm_achs,count_money_achs,count_pop_achs,sessDuration,label 
20000414365144750,1,0,1,0,1,1041.086,4
20000414382547030,1,0,1,0,1,326.31,0
20000414390961824,1,0,2,0,1,949.053,3
20000414393751590,1,0,3,1,1,619.678,6
20000414395293284,1,0,1,0,1,532.139,0
20000414400057200,1,0,1,0,1,647.664,0
20000414404696024,1,0,1,0,1,336.07,0
20000414410101972,1,0,1,0,1,491.533,0
20000414410854524,1,0,0,0,0,447.25699999999995,5
20000414415005890,1,0,1,0,1,463.44300000000004,0
20000414424125660,1,0,2,0,1,750.931,3
20000414425101264,2,0,2,0,1,682.201,3
20000414433643250,1,0,1,0,1,637.74,0
20000414434530220,1,0,2,1,1,962.6089999999999,6
20000414434822170,2,0,1,0,1,500.866,0
20000414451967936,1,1,1,0,1,1095.0230000000001,4
20000414452574510,2,0,2,0,1,533.764,3
20000414462609572,1,0,1,0,1,593.356,0
20000414471930450,1,0,1,2,1,773.2669999999999,1
20000414483959344,1,0,1,1,1,1068.995,1
20000414491569972,1,0,2,1,1,810.2919999999999,6
20000414492315336,1,0,2,0,1,726.212,3
20000414493890350,1,0,2,0,1,837.3589999999999,3
20000414494031960,1,0,3,2,1,1127.91,2
20000414494216860,1,0,1,0,1,976.243,4
20000414495038624,1,0,2,0,1,1133.268,3
20000414495710210,1,0,1,0,1,309.32599999999996,0
20000414500646628,1,0,2,0,1,828.6569999999999,3
20000414501319090,1,0,3,1,1,2238.874,2
20000414501548948,1,0,2,0,1,759.905,3
20000414502030840,1,0,1,0,1,1462.7120000000002,4
20000414502726336,1,0,1,0,1,762.03,4
20000414502778572,2,0,2,0,1,430.64300000000003,3
20000414504809936,1,0,1,0,1,599.087,0
20000414505229310,1,0,1,0,1,745.847,4
20000414505333170,1,0,1,1,1,871.785,1
20000414510882348,1,1,2,1,1,2662.518,2
20000414512030292,1,1,2,1,1,934.091,6
20000414513832850,1,0,2,0,1,670.6410000000001,3
20000414514038020,2,0,2,1,1,1701.789,6
20000414515023004,1,0,1,0,1,316.288,0
20000414515093160,1,0,1,1,1,815.6239999999999,4
20000414515422120,1,0,2,0,1,2527.393,6
20000414515807870,1,0,1,0,1,829.4939999999999,4
20000414521747696,1,0,2,0,1,779.2,3
20000414522008070,1,0,1,0,1,601.864,0
20000414524786290,1,1,2,2,1,2245.179,2
20000414531480670,1,0,1,0,1,804.148,4
20000414532007790,1,1,2,2,1,1514.358,2
20000414534631440,1,0,1,2,1,1346.316,1
20000414535416916,1,0,2,0,1,582.617,3
20000414540090256,1,0,3,0,1,916.75,3
20000414540702790,1,0,2,0,1,372.84,3
20000414541089470,1,0,1,0,1,638.001,0
20000414542346572,1,0,2,2,1,890.336,6
20000414544868150,1,0,1,1,1,546.595,4
20000414545990356,1,0,1,0,1,616.788,0
20000414550721100,1,0,1,0,1,1064.2160000000001,4
20000414552161084,1,0,1,0,1,510.222,0
20000414553826120,3,0,3,2,1,611.5369999999999,6
20000414562000104,2,0,1,0,1,986.0260000000001,4
20000414580423816,1,0,1,0,1,398.45099999999996,0
20000414582194388,1,0,1,1,1,423.905,4
20000414582798024,2,0,2,0,1,333.421,3
20000414582887680,1,0,3,1,1,1020.5,6
20000415001548864,1,0,2,0,1,532.552,3
20000415002345650,1,0,1,0,1,499.05800000000005,0
20000415011399850,1,0,1,1,1,390.858,4
20000415012574150,1,0,1,0,1,564.2769999999999,0
20000415021649772,2,0,1,1,1,489.664,4
20000415023696492,1,0,2,0,1,513.105,3
20000415035948170,1,0,1,0,1,448.67400000000004,0
20000415042880252,1,0,3,2,1,1125.515,2
20000415053837160,1,0,2,0,1,643.75,3
20000415054643336,1,0,1,0,1,697.71,4
20000415064915308,1,0,3,2,1,1545.386,2
20000415071652108,1,0,1,1,1,676.263,4
20000415072181988,1,0,1,1,1,630.182,4
20000415073977924,1,0,3,2,1,369.70300000000003,6
20000415074278564,1,0,1,0,1,458.97,0
20000415080066170,1,0,1,1,1,995.37,1
20000415084640756,1,0,1,1,1,411.26199999999994,4
20000415094860184,1,0,1,0,1,333.159,0
20000415111989616,1,0,1,0,1,570.226,0
20000415114158350,1,0,0,0,0,392.086,5
20000415133350800,1,0,1,0,1,336.61,0
20000415142221944,2,0,2,0,1,402.98900000000003,3
20000415144478876,1,0,2,0,1,921.569,3
20000415200890564,1,0,1,0,1,341.435,0
20000415213943570,1,0,2,2,1,490.316,6
20000415220135270,1,0,2,0,1,471.033,3
20000415231822870,1,0,2,2,1,1413.381,6
20000415294764056,1,0,2,0,1,612.955,3
20000415311456932,1,0,3,0,1,823.681,3
20000415372535640,1,0,2,2,1,504.67,6
20000415423082970,1,0,2,0,1,563.628,3
20000415433430330,1,0,1,0,1,1033.737,4
20000415433779676,1,0,2,0,1,946.438,3
20000415451228760,1,0,1,0,1,349.94699999999995,0
20000415451442588,1,0,1,1,1,657.819,4
20000415475962110,1,0,1,1,1,1961.32,1
20000415491425136,1,0,1,0,1,345.435,0
20000415510264670,1,0,1,0,1,515.137,0
20000415514120904,1,0,1,1,1,1095.032,1
20000415521313570,1,1,2,1,1,1407.7120000000002,6
20000415530965600,1,0,2,0,1,606.436,3
20000415532943668,1,0,1,1,1,486.64099999999996,4
20000415534999770,1,0,1,0,1,410.662,0
20000415535410470,1,0,1,0,1,419.152,0
20000415542263196,1,0,2,2,1,954.189,6
20000415551130490,2,0,3,2,2,861.4069999999999,2
20000415570324790,1,0,1,0,1,424.876,0
20000415594508588,2,0,2,0,1,650.151,3
20000415594978640,1,2,4,4,3,787.279,2
20000416022005696,1,1,3,2,1,1154.499,2
20000416022121870,1,1,4,2,1,658.5419999999999,2
20000416040650616,1,0,2,1,1,1537.388,6
20000416044709970,1,0,2,0,1,434.2,3
20000416060106264,1,0,2,1,1,419.63699999999994,3
20000416070130536,1,0,1,0,1,740.4689999999999,4
20000416080239292,1,1,3,4,3,1477.601,2
20000416132661764,1,0,1,0,1,427.38699999999994,0
20000416175438630,1,0,3,2,1,2065.369,2
20000416183867810,2,0,1,2,1,702.471,1
20000416193508470,1,0,1,1,1,996.922,1
20000416202192730,1,0,1,1,1,1686.608,1
20000416241703344,1,0,1,2,1,603.653,1
20000416281172136,1,0,1,1,1,739.2810000000001,4
20000416305989980,1,0,1,0,1,1087.868,4
20000416314513316,2,0,2,0,1,577.855,3
20000416380766012,2,0,1,0,1,773.627,4
20000416391693464,1,0,2,0,1,1376.86,6
20000417075686196,1,0,1,1,1,438.583,4
20000417195383360,1,0,2,2,1,1648.6570000000002,6
20000417363087290,1,1,1,2,1,1186.786,1
20000417381212120,1,0,2,1,1,1791.0610000000001,6
20000417552801456,1,0,1,0,1,1045.257,4
20000418081747188,1,1,2,0,1,1050.0910000000001,3
20000418283333410,1,0,1,0,1,321.9,0
20000418333692190,1,1,2,1,1,687.13,6
20000418400129276,1,0,2,1,1,502.42900000000003,3
20000418471130736,1,0,2,1,1,881.735,6
20000418535336012,1,0,2,1,1,1174.9289999999999,6
20000419074393224,1,0,1,2,1,525.813,4
20000419231613024,1,0,1,0,1,301.593,0
20000419263399976,1,1,1,1,1,978.1669999999999,1
20000419325811744,1,0,1,1,1,617.312,4
20000419325811744,2,0,1,1,1,411.32,4
20000419325811744,3,0,1,0,1,1869.138,1
20000419425375308,1,0,1,0,1,496.837,0
20000419534436370,1,0,2,0,1,738.382,3
20000419555705024,1,0,1,2,1,648.538,1
20000420012675390,1,0,1,1,1,749.465,4
20000420052243508,1,1,3,1,1,1027.622,6
20000420334545228,1,0,3,1,1,555.268,6
20000420445889564,1,0,1,0,1,332.51,0
20000423334490870,1,0,2,0,1,670.7389999999999,3
20000507335913824,1,0,1,2,1,537.224,4
20000507415079964,1,0,2,2,1,775.312,6
20000507433014944,1,1,1,1,1,670.434,4
20000507512879760,1,0,2,0,1,667.916,3
20000508061099004,1,0,2,0,1,615.918,3
20000508100520480,1,0,1,0,1,337.389,0
20000508102058108,2,0,1,1,1,356.6,4
20000508102058108,3,0,1,1,1,404.755,4
20000508102058108,4,0,2,1,1,798.919,6
20000508145185684,1,0,2,0,1,689.163,3
20000508152775732,1,0,1,1,1,433.256,4
20000508154987028,1,0,3,1,1,1066.546,6
20000508184302708,1,1,2,1,1,989.7810000000001,6
20000508212340412,1,0,1,0,1,2428.73,1
20000508222495650,1,0,2,0,1,610.466,3
20000508382168384,1,0,2,1,1,732.587,6
20000508452897972,1,0,1,0,1,678.023,0
20000508452897972,2,0,3,1,1,591.989,6
20000508455267850,1,0,1,0,1,737.7289999999999,4
20000508461218996,1,0,1,1,1,324.295,0
20000508475592260,1,0,2,0,1,652.2330000000001,3
20000508491337308,1,0,2,0,1,480.62,3
20000508491337308,3,0,1,0,1,606.545,0
20000508492630244,1,0,1,1,1,1126.07,1
20000508494177950,1,0,1,1,1,691.701,4
20000508500741388,1,1,2,1,1,744.648,6
20000508501946412,1,0,2,0,1,1126.635,3
20000508502018176,1,0,2,0,1,416.631,3
20000508510509224,1,0,1,2,1,1447.9,1
20000508511310444,1,0,1,1,1,1731.0539999999999,1
20000508543248110,1,0,2,1,1,476.074,3
20000508545986650,1,0,2,0,1,439.333,3
20000508593776884,1,0,2,2,1,326.358,3
20000509000896960,1,0,2,2,2,2561.2329999999997,2
20000509031717016,1,0,2,0,1,758.3560000000001,3
20000509103029930,1,0,1,0,1,302.851,0
20000509114116844,1,0,2,2,1,773.377,6
20000509163526630,1,0,2,0,1,342.227,3
20000509263935404,1,0,1,0,1,414.584,0
20000509273852950,1,0,1,0,1,998.416,4
20000509314717850,1,1,1,2,1,1979.836,1
20000509315825452,1,0,1,0,1,449.82800000000003,0
20000509315825452,2,0,1,1,1,400.978,4
20000509343222652,1,0,3,1,1,421.83099999999996,3
20000509344042376,1,0,1,0,1,611.638,0
20000509344042376,2,0,2,0,1,487.598,3
20000509395199050,1,0,1,0,1,671.3489999999999,0
20000509450933504,1,0,1,1,1,517.16,4
20000416245799704,1,1,3,1,1,926.033,6
20000416264685188,1,1,2,3,3,2287.41,2
20000416275113620,1,0,1,0,1,587.332,0
20000416281172136,3,0,1,0,1,468.14300000000003,0
20000416303986150,1,1,1,2,1,1513.1429999999998,1
20000416305989980,2,0,2,1,1,1129.961,6
20000416324824900,1,0,1,1,1,886.334,1
20000416353231090,1,0,2,0,1,740.3610000000001,3
20000416365897230,1,0,1,0,1,317.529,0
20000416403939296,1,1,1,0,1,444.045,0
20000416422076236,1,0,1,0,1,376.189,0
20000416422543068,1,0,1,0,1,542.003,0
20000416453559292,1,0,2,1,1,476.44599999999997,3
20000416482680320,1,0,1,2,1,340.955,4
20000416484752210,1,0,1,0,1,378.926,0
20000416491593290,1,0,1,0,1,930.961,4
20000416511287572,1,0,2,2,1,352.14599999999996,3
20000416522737584,1,0,1,0,1,1319.918,4
20000416522968120,1,1,2,2,1,692.9680000000001,6
20000416541561252,1,1,1,1,1,1772.891,1
20000417034894984,1,0,4,4,3,1693.628,2
20000417080235120,1,0,1,1,1,825.4639999999999,4
20000417103386810,1,2,4,2,4,2652.7670000000003,2
20000417110060300,1,0,4,2,2,2677.724,2
20000417112385960,1,0,1,1,1,1166.405,1
20000417122623980,1,0,2,0,1,1005.245,3
20000417221980304,1,0,1,0,1,726.064,4
20000417240782040,1,0,1,0,1,344.26099999999997,0
20000417325515240,1,0,1,0,1,576.675,0
20000417350824996,1,0,2,0,1,483.045,3
20000417354916856,1,0,3,0,1,1136.383,3
20000417361016264,1,0,3,2,2,1633.884,2
20000417363087290,3,0,3,1,1,700.174,6
20000417381212120,2,1,3,2,1,2141.029,2
20000417392152640,1,0,3,2,1,2455.749,2
20000417435304624,1,0,1,2,1,355.051,4
20000417553509670,1,0,1,0,1,328.898,0
20000418081747188,3,0,1,1,1,395.37699999999995,4
20000418121002890,1,1,1,1,1,948.159,1
20000418150573270,1,0,2,0,1,401.741,3
20000418175899936,1,0,2,0,1,497.105,3
20000418220719920,1,0,2,1,1,2563.886,6
20000418225547110,1,0,1,1,1,648.939,4
20000418295251692,1,0,3,2,1,1320.358,2
20000418471826200,1,1,2,1,1,986.1030000000001,6
20000418492477990,1,0,1,0,1,804.0310000000001,4
20000418531189870,1,1,1,0,1,721.7810000000001,4
20000418560476850,1,0,1,0,1,500.38599999999997,0
20000418581840572,1,0,1,1,1,2311.7039999999997,1
20000418584916116,1,0,1,0,1,968.446,4
20000419042467990,1,0,1,0,1,521.05,0
20000419054907520,2,0,2,0,1,947.322,3
20000419100105076,1,0,1,0,1,642.411,0
20000419103123604,1,0,1,0,1,430.469,0
20000419112989720,1,0,2,0,1,325.607,3
20000419131702736,1,0,1,0,1,439.07199999999995,0
20000419152008350,1,0,1,0,1,396.384,0
20000419181411970,1,0,1,0,1,471.319,0
20000419211773988,1,0,1,0,1,638.193,0
20000419292574630,1,0,1,1,1,916.508,1
20000419311181050,1,0,1,1,1,1452.01,1
20000419325811744,4,0,1,0,1,428.537,0
20000419395291690,1,0,1,0,1,319.764,0
20000419453082732,1,1,2,1,1,646.766,6
20000419480159332,1,0,1,0,1,924.462,4
20000419501604976,2,0,1,0,1,689.11,0
20000419531940948,1,3,4,3,4,1299.548,2
20000419535980508,1,0,1,2,1,326.903,4
20000419595781320,1,0,2,0,1,565.624,3
20000420002585680,1,1,3,2,1,1215.654,2
20000420012675390,2,0,1,1,1,619.92,4
20000420052243508,2,0,1,2,1,839.182,1
20000420065462772,1,0,1,0,1,495.93,0
20000420083438404,1,0,1,0,1,300.512,0
20000420112902530,1,0,1,2,1,610.433,1
20000420123016936,1,0,1,0,1,328.32800000000003,0
20000420150505344,1,0,1,0,1,363.235,0
20000420152538970,1,0,3,0,1,975.132,3
20000420161188204,1,0,1,0,1,363.30199999999996,0
20000420212091840,1,0,4,2,3,1126.66,2
20000420254765210,1,0,1,1,1,694.684,4
20000420260863070,1,0,1,0,1,986.841,4
20000420301192140,1,0,1,1,1,2178.542,1
20000420321098184,1,0,1,0,1,391.2,0
20000420361258350,1,0,1,0,1,532.275,0
20000420373797984,1,0,1,2,1,662.462,1
20000420391006104,1,0,3,1,1,944.222,6
20000420433925330,1,0,1,1,1,2621.719,1
20000420435813224,1,0,1,0,1,399.31,0
20000420464678020,1,0,1,1,1,1093.974,1
20000420470302030,1,0,2,1,1,950.7439999999999,6
20000420474399050,1,2,3,2,2,1177.232,2
20000420493724936,1,0,1,2,1,448.134,4
20000420554306240,1,0,1,0,1,537.989,0
20000421002968540,1,0,1,0,1,619.294,0
20000421030605630,1,0,3,1,1,815.2280000000001,6
20000421073957110,1,1,4,2,2,1247.96,2
20000421074495160,1,0,1,0,1,324.403,0
20000421074701704,1,1,3,1,1,797.007,6
20000421153217090,1,0,2,0,1,692.125,3
20000421154094156,1,0,2,0,1,356.925,3
20000421211447740,1,0,1,0,1,357.855,0
20000421270887276,1,0,2,2,1,2297.032,2
20000421284442336,1,0,1,0,1,353.655,0
20000421363072150,1,0,3,2,1,2522.36,2
20000422465684156,1,0,1,0,1,339.334,0
20000422530886364,1,0,2,0,1,521.698,3
20000423334490870,2,0,1,0,1,425.61400000000003,0
20000506495345068,1,0,2,2,1,797.9730000000001,6
20000506521962090,1,0,1,0,1,944.7510000000001,4
20000507140092420,1,1,2,1,1,756.721,6
20000507164497640,1,0,2,2,1,1141.369,6
20000507175675444,1,0,2,2,1,1741.476,2
20000507190845140,1,1,2,0,1,1235.546,6
20000507234274184,1,0,2,1,1,780.6619999999999,6
20000507265387236,1,0,3,1,1,609.765,6
20000507265854130,1,2,2,2,1,1860.16,2
20000507285044412,1,0,1,0,1,311.218,0
20000507312098684,1,0,1,0,1,737.2810000000001,4
20000507335913824,2,0,2,1,1,534.311,3
20000507341018850,1,0,1,0,1,425.801,0
20000507344354990,1,0,1,1,1,470.256,4
20000507345302210,1,0,2,0,1,447.041,3
20000507401712748,1,2,1,2,1,668.903,1
20000507422945350,1,2,4,4,4,1067.9089999999999,2
20000507425698348,1,1,3,2,1,1335.849,2
20000507492468396,1,2,3,3,2,1197.0839999999998,2
20000507512879760,2,1,2,1,1,763.426,6
20000507550160580,1,2,3,2,1,848.618,2
20000507571955080,1,0,2,2,1,589.552,6
20000507581181480,1,0,1,0,1,899.0939999999999,4
20000507583759410,1,0,1,2,1,384.264,4
20000507591125588,1,0,1,0,1,661.2639999999999,0
20000507594507640,1,0,1,0,1,551.063,0
20000508013868068,1,0,2,0,1,617.1419999999999,3
20000508042074400,1,0,1,0,1,440.209,0
20000508054661624,2,0,3,0,1,784.8389999999999,3
20000508055337490,1,0,3,0,1,412.499,3
20000508060397188,1,0,1,0,1,601.773,0
20000508074496204,1,0,1,0,1,320.808,0
20000508090349524,1,0,2,0,1,454.13199999999995,3
20000508091001896,1,0,1,0,1,1086.623,4
20000508102939044,1,0,1,1,1,424.506,4
20000508104683930,1,0,1,0,1,1434.237,4
20000508121042692,1,0,1,1,1,1459.4579999999999,1
20000508122052984,1,0,1,0,1,441.56699999999995,0
20000508134650430,1,0,1,0,1,1092.698,4
20000508143318104,1,0,1,1,1,1238.594,1
20000508150888588,1,0,2,1,1,471.89599999999996,3
20000508163953730,1,0,2,0,1,944.6010000000001,3
20000508165682012,1,0,2,0,1,638.069,3
20000508170359170,1,0,1,0,1,1203.504,4
20000508191639240,1,0,1,0,1,655.493,0
20000508214457244,1,0,1,0,1,451.986,0
20000508230722390,1,0,1,1,1,366.79699999999997,4
20000508231502644,2,0,1,0,1,630.268,0
20000508251213060,1,1,1,1,1,1071.638,1
20000508252837416,1,0,1,0,1,713.443,4
20000508294776536,1,1,1,0,1,1585.625,4
20000508334818136,1,0,1,0,1,837.0369999999999,4
20000508360987290,1,0,1,0,1,475.44699999999995,0
20000508364848284,1,1,2,1,1,1336.8039999999999,6
20000508373583852,1,0,2,0,1,392.159,3
20000508382168384,2,0,2,1,1,681.737,6
20000508404571690,1,0,1,1,1,1134.0,1
20000508433039292,1,0,1,0,1,336.89,0
20000508475258960,1,0,2,0,1,1823.355,6
20000508492328944,1,0,1,0,1,523.405,0
20000508493103508,1,0,1,0,1,369.284,0
20000508493357290,3,1,3,2,2,2200.712,2
20000508494047180,1,0,1,0,1,589.568,0
20000508501946412,2,1,3,2,1,904.066,2
20000508503260640,1,0,3,0,1,391.241,3
20000508521515052,1,2,4,2,1,1073.527,2
20000508522521668,1,0,1,0,1,886.938,4
20000508531928750,1,0,1,0,1,506.116,0
20000508532235764,1,0,1,0,1,623.031,0
20000508540678056,1,0,1,0,1,2326.404,1
20000508540702764,1,0,1,1,1,852.95,1
20000508550017570,1,1,2,0,1,1306.52,6
20000508550240396,1,0,3,2,1,1666.3829999999998,2
20000508555643548,1,0,1,0,1,1301.762,4
20000508560152160,1,0,1,0,1,341.156,0
20000508570493172,1,0,1,0,1,328.176,0
20000508573681844,1,0,1,0,1,508.827,0
20000508574921210,1,0,1,0,1,350.395,0
20000508575057030,1,0,1,0,1,308.947,0
20000508575478200,1,0,3,0,1,2384.3160000000003,6
20000508583453836,1,0,1,0,1,2321.103,1
20000508583550836,1,0,4,2,1,696.294,2
20000508584720636,1,0,1,0,1,382.88199999999995,0
20000508590018184,1,0,1,1,1,662.37,4
20000509000545456,1,0,1,1,1,618.0,4
20000509003369940,1,0,1,0,1,418.351,0
20000509004065724,1,0,1,2,1,414.95599999999996,4
20000509005095544,1,0,1,0,1,2602.274,1
20000509011785184,1,0,1,0,1,506.708,0
20000509020008996,1,0,2,2,1,468.376,6
20000509023455736,1,0,1,1,1,1567.701,1
20000509033043964,1,0,2,0,1,391.70099999999996,3
20000509041649092,1,1,2,0,1,968.007,3
20000509043528424,1,0,1,0,1,2034.894,1
20000509050697160,1,0,1,0,1,556.639,0
20000509051379510,1,0,2,1,1,385.167,3
20000509052622210,1,0,1,0,1,418.064,0
20000509053212310,1,0,1,0,1,625.415,0
20000509061359776,1,0,2,2,1,717.857,6
20000509061461708,1,0,1,1,1,429.56300000000005,4
20000509073103790,1,0,1,0,1,513.3340000000001,0
20000509080889150,1,0,2,0,1,981.669,3
20000509083452836,1,0,1,1,1,377.59,4
20000509084668640,1,0,1,0,1,342.38699999999994,0
20000509111994250,1,0,1,0,1,416.67699999999996,0
20000509114682812,1,0,2,0,1,474.004,3
20000509115387430,1,0,2,0,1,729.155,3
20000509122085796,1,0,2,0,1,1904.615,6
20000509123192332,1,0,1,0,1,354.278,0
20000509140145110,1,2,4,2,3,2228.48,2
20000509140301412,1,1,3,1,1,487.85,3
20000509143769584,1,0,1,0,1,321.66700000000003,0
20000509143783460,1,0,1,0,1,422.93199999999996,0
20000509151510230,1,0,1,0,1,356.798,0
20000509152168116,1,0,1,0,1,512.085,0
20000509171597510,1,0,1,0,1,639.752,0
20000509172921084,1,0,1,0,1,410.764,0
20000509175912188,1,0,1,0,1,687.318,0
20000509231826136,1,0,3,2,1,365.449,6
20000509244763284,1,0,3,2,1,1747.658,2
20000509254877540,1,1,2,2,1,1025.447,6
20000509270176400,1,0,3,1,1,810.922,6
20000509280235460,1,1,2,1,1,690.0260000000001,6
20000509282391050,1,0,1,0,1,561.545,0
20000509283911356,1,0,1,2,1,707.4010000000001,1
20000509290190696,1,0,2,0,1,881.9789999999999,3
20000509293796148,1,0,4,2,2,1538.9379999999999,2
20000509312960840,1,0,1,0,1,536.349,0
20000509314751564,1,0,2,1,1,1352.0810000000001,6
20000509315723932,1,1,1,2,1,1635.64,1
20000509333867468,1,1,3,2,1,1838.795,2
20000509341466276,1,0,1,0,1,464.986,0
20000509362998970,1,0,1,1,1,1695.6979999999999,1
20000509363016544,1,0,3,1,1,2494.2,2
20000509364037730,1,0,2,0,1,571.0740000000001,3
20000509364587816,1,0,3,2,1,1111.2830000000001,2
20000509385191084,1,1,3,2,1,793.451,2
20000509395199050,2,0,1,1,1,1033.901,1
20000509414087936,1,1,3,2,3,1635.639,2
20000509422606504,1,0,0,0,1,829.296,5
20000509431394236,1,2,1,2,1,728.3760000000001,1
20000509431494336,1,0,1,0,1,706.6510000000001,4
20000509434205204,1,0,1,0,1,400.625,0
20000509441412068,1,0,0,0,1,1088.47,5
20000509442018036,1,0,2,1,1,380.194,3
20000509443272964,1,0,1,0,1,318.137,0
20000509443669364,1,1,2,1,1,1169.025,6
20000509473566960,1,0,1,0,1,553.5930000000001,0
20000509474081970,1,1,2,0,1,899.472,3
20000509494130572,1,0,1,2,1,577.965,1
20000509494506290,1,1,3,1,1,1286.282,2
20000509501565820,1,0,1,2,1,819.43,1
20000509512560350,1,0,2,1,1,472.32599999999996,3
20000509513319052,1,0,1,0,1,755.3430000000001,4
20000509520688696,1,0,1,1,1,561.64,4
20000509523711416,1,0,2,0,1,381.096,3
20000510015752150,1,0,2,0,1,876.704,3
20000510075515844,1,0,1,2,1,342.265,4
20000510123734590,1,0,1,0,1,355.772,0
20000510192721436,1,0,2,0,1,1221.8110000000001,3
20000510195128050,1,0,1,0,1,1079.0810000000001,4
20000510220817290,1,0,2,1,1,1001.186,6
20000510240776710,1,0,2,0,1,404.82,3
20000510242439856,2,0,2,0,1,758.291,3
20000510254960616,1,1,2,0,1,909.345,3
20000510260587724,1,0,2,0,1,855.615,3
20000510265289370,1,0,2,0,1,828.077,3
20000510271311524,1,0,1,1,1,1132.2,1
20000510273274820,2,0,2,2,1,436.74,6
20000510282977144,1,0,2,0,1,1217.244,3
20000510291982084,1,0,1,0,1,664.164,0
20000510291982084,2,0,1,0,1,442.69699999999995,0
20000510293060976,1,1,3,2,1,784.1310000000001,2
20000510295900164,1,0,2,1,1,1628.156,6
20000510300308316,1,0,2,1,1,530.873,3
20000510315475276,1,0,2,0,1,376.7,3
20000510343341084,1,0,1,1,1,504.825,4
20000510350584980,1,0,1,0,1,1781.319,1
20000510401276490,1,0,2,1,1,1021.057,6
20000510430575984,1,0,1,1,1,410.642,4
20000510540400028,1,0,1,2,1,685.372,1
20000510571574850,1,0,2,0,1,372.392,3
20000510572156960,1,0,3,0,1,876.375,3
20000510581494024,1,0,1,1,1,644.823,4
20000510583117732,1,0,1,0,1,494.42800000000005,0
20000510583487080,1,0,2,1,1,807.9910000000001,6
20000510585584710,1,0,1,0,1,1368.974,4
20000510595996520,1,0,1,2,1,780.253,1
20000511023902756,1,0,2,0,1,466.707,3
20000511052825116,1,0,1,0,1,788.013,4
20000511152538400,1,0,3,0,1,1557.3139999999999,6
20000511175302900,1,0,1,0,1,943.225,4
20000511181589140,1,0,2,1,1,361.08,3
20000511183988932,1,0,0,0,1,336.79699999999997,5
20000511242349744,1,0,2,1,1,1183.0839999999998,6
20000511302640776,2,0,2,0,1,332.82,3
20000511345557176,1,1,1,1,1,1124.229,1
20000511354746620,1,0,1,1,1,465.67400000000004,4
20000511380492548,1,0,2,1,1,731.799,6
20000511405570624,1,2,2,2,1,1288.974,6
20000511405570624,2,1,3,2,3,1359.891,2
20000511424437820,1,0,2,0,1,528.351,3
20000511430813428,1,0,3,1,1,988.63,6
20000511470341536,1,0,1,0,1,436.399,0
20000511484982520,1,1,2,0,1,857.4830000000001,3
20000511491790812,1,0,2,0,1,796.78,3
20000511521252716,1,0,2,0,1,445.755,3
20000512045027508,1,1,1,2,1,892.202,1
20000512083051644,1,0,2,2,1,415.00300000000004,6
20000512132940340,1,0,1,1,1,769.908,4
20000512160083988,1,0,1,1,1,426.721,4
20000512164117304,1,0,1,1,1,320.503,0
20000512174566068,1,0,1,1,1,422.791,4
20000512191860330,1,0,3,0,1,494.21,3
20000512204314532,1,0,1,1,1,591.168,4
20000509473566960,2,0,2,0,1,584.003,3
20000509484485532,1,0,1,0,1,998.62,4
20000509485417100,1,0,1,0,1,420.407,0
20000509485725520,1,0,1,0,1,536.738,0
20000509490779430,1,0,2,0,1,403.75800000000004,3
20000509491769416,1,0,1,1,1,347.591,4
20000509494130572,2,0,2,2,2,1166.9260000000002,6
20000509494270496,1,0,2,0,1,533.535,3
20000509495376230,1,0,2,1,1,815.725,6
20000509501565820,2,0,1,0,1,318.142,0
20000509503810704,1,0,1,0,1,1151.43,4
20000509505499556,1,0,2,0,1,369.365,3
20000509510411416,1,0,2,1,1,950.855,6
20000509512560350,2,0,2,2,1,445.923,6
20000509513474984,1,0,1,1,1,885.825,1
