# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['lvl0_durationInSecs > 0', 'lvl1_durationInSecs > 0', 'lvl2_durationInSecs > 0', 'lvl3_durationInSecs > 0', 'lvl4_durationInSecs > 0', 'QA1_questionCorrect==QA1_questionCorrect'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (7039, 114)
# Query: lvl1_durationInSecs > 0, output_shape: (4616, 114)
# Query: lvl2_durationInSecs > 0, output_shape: (3563, 114)
# Query: lvl3_durationInSecs > 0, output_shape: (2681, 114)
# Query: lvl4_durationInSecs > 0, output_shape: (1682, 114)
# Query: QA1_questionCorrect==QA1_questionCorrect, output_shape: (1637, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['avgMoleculeDragDurationInSecs', 'clearBtnPresses', 'moleculeMoveCount', 'singleRotateCount', 'stampRotateCount']
# *arg* lvlrange = range(0, 5)
# *arg* finalfeats = ['sum_lvl_0_to_4_avgMoleculeDragDurationInSecs', 'sum_lvl_0_to_4_clearBtnPresses', 'sum_lvl_0_to_4_moleculeMoveCount', 'sum_lvl_0_to_4_singleRotateCount', 'sum_lvl_0_to_4_stampRotateCount']
# Query: sum_lvl_0_to_4_avgMoleculeDragDurationInSecs < 300, output_shape: (1636, 5)

sessionID,sum_lvl_0_to_4_avgMoleculeDragDurationInSecs,sum_lvl_0_to_4_clearBtnPresses,sum_lvl_0_to_4_moleculeMoveCount,sum_lvl_0_to_4_singleRotateCount,sum_lvl_0_to_4_stampRotateCount
20000312484889680,9.319534708436723,2.0,82.0,28.0,10.0
20000312555360160,8.29136117647059,2.0,86.0,11.0,26.0
20000312565961436,10.142659932659932,2.0,70.0,6.0,29.0
20000313025952684,10.624091008771929,3.0,113.0,18.0,36.0
20000313035842484,9.72433494936436,0.0,110.0,14.0,68.0
20000313064388056,6.281360687768364,3.0,248.0,93.0,36.0
20000313070206000,7.5227540697674415,4.0,221.0,160.0,50.0
20000313135555092,8.158721031161821,0.0,82.0,35.0,21.0
20000313211954076,3.986974078862313,1.0,109.0,65.0,9.0
20000313221380270,15.525109890109892,0.0,66.0,0.0,24.0
20000313282003296,9.391328369905956,9.0,171.0,2.0,46.0
20000313304955036,10.022260714285714,0.0,90.0,26.0,0.0
20000313331680828,5.6760693498452035,5.0,125.0,19.0,13.0
20000313364666450,6.460538461538461,0.0,86.0,19.0,38.0
20000313385464790,11.559845135336746,1.0,255.0,21.0,13.0
20000313405939572,6.224157694962043,0.0,99.0,22.0,0.0
20000313444516996,8.564534078884078,0.0,154.0,25.0,9.0
20000313473944760,9.25430735930736,0.0,65.0,14.0,13.0
20000313512223140,13.297995844385502,9.0,124.0,7.0,33.0
20000313512904860,9.467101170928142,2.0,154.0,49.0,16.0
20000313525041532,6.302472415329769,8.0,279.0,144.0,4.0
20000313542668500,13.07715076754386,3.0,119.0,18.0,5.0
20000313542940740,8.006471626199888,0.0,108.0,17.0,1.0
20000313563553650,7.066764098616901,6.0,333.0,153.0,7.0
20000313581665092,8.709756666666667,4.0,187.0,111.0,0.0
20000313591924304,7.121735586752078,2.0,149.0,27.0,45.0
20000314010570390,7.00283280947651,5.0,121.0,4.0,33.0
20000314031666170,7.226680952380952,0.0,122.0,23.0,27.0
20000314095159176,7.556169605394606,4.0,335.0,224.0,0.0
20000314111390330,6.126916666666666,0.0,72.0,10.0,29.0
20000314134698340,10.22134565048303,1.0,325.0,53.0,71.0
20000314135365360,7.093468141507616,0.0,72.0,22.0,0.0
20000314161109900,8.973444139194138,1.0,85.0,10.0,43.0
20000314261396010,5.263002557817999,2.0,142.0,58.0,4.0
20000314274540010,8.257628606876994,3.0,124.0,10.0,30.0
20000314340591384,10.466259622410837,4.0,148.0,53.0,27.0
20000314341564200,7.852971153846153,4.0,105.0,9.0,60.0
20000314365289710,9.692590950363195,3.0,122.0,38.0,46.0
20000314383460030,8.317985374678265,0.0,178.0,26.0,60.0
20000314411223250,7.414317156468645,0.0,222.0,108.0,1.0
20000314413650028,4.358965476190476,1.0,120.0,21.0,0.0
20000314414390596,9.167277584204413,0.0,104.0,46.0,12.0
20000314454602324,8.956498036818296,5.0,129.0,31.0,54.0
20000314463764024,11.488460256410256,2.0,54.0,1.0,29.0
20000314484518684,8.688882601993392,9.0,166.0,14.0,24.0
20000314563254932,8.135799533799535,0.0,91.0,25.0,31.0
20000315001276236,8.331554065040653,5.0,92.0,15.0,43.0
20000315021498184,4.019231584472438,6.0,230.0,102.0,10.0
20000315032885084,7.616238474025974,0.0,171.0,104.0,12.0
20000315115788584,5.755543890560658,1.0,101.0,18.0,11.0
20000315144730960,6.965854713642214,1.0,246.0,9.0,9.0
20000315162091800,3.175378573533746,0.0,75.0,20.0,0.0
20000315202887964,14.630416666666667,0.0,65.0,0.0,28.0
20000315211044136,7.1328279140344355,4.0,84.0,14.0,30.0
20000315345580804,5.176011904761905,0.0,81.0,17.0,11.0
20000315451531130,7.589719181366241,3.0,167.0,29.0,0.0
20000316094269104,11.352999542124541,0.0,46.0,0.0,17.0
20000316250407884,5.9722831775737575,6.0,280.0,9.0,72.0
20000316332789212,14.173920760233916,3.0,124.0,9.0,51.0
20000316373855064,5.707448292693146,0.0,198.0,61.0,1.0
20000316440832890,7.569238927738929,5.0,133.0,34.0,29.0
20000316540352676,7.7228948412698415,2.0,67.0,6.0,35.0
20000317063512164,8.687544187705033,2.0,90.0,13.0,62.0
20000317072350790,10.978066666666667,2.0,166.0,86.0,76.0
20000317074773870,8.242483660130718,2.0,194.0,75.0,94.0
20000317114513092,6.731699346113453,7.0,257.0,106.0,68.0
20000317121778996,10.793057814706202,0.0,173.0,34.0,70.0
20000317164004612,7.265912538438041,2.0,133.0,54.0,14.0
20000317474793716,10.405883551931938,0.0,79.0,18.0,0.0
20000317550189424,5.353612395409318,2.0,180.0,53.0,85.0
20000318040301084,8.850113399165224,0.0,142.0,50.0,0.0
20000318063377150,7.285340616246499,0.0,72.0,8.0,6.0
20000318084727584,7.7679521944701415,3.0,263.0,111.0,90.0
20000318295540064,6.997818112645036,0.0,158.0,50.0,27.0
20000318372263948,8.900556306306306,0.0,129.0,48.0,12.0
20000318445822080,9.241603174603176,0.0,58.0,12.0,14.0
20000318522242616,14.580602054001249,17.0,434.0,131.0,145.0
20000318530217664,5.64654597069597,0.0,124.0,20.0,46.0
20000319033550416,5.949179331779331,0.0,61.0,5.0,21.0
20000319073112960,7.155002063071029,1.0,119.0,6.0,31.0
20000319361962584,6.372634752325378,0.0,184.0,67.0,40.0
20000320353091372,5.630105001090122,5.0,254.0,65.0,60.0
20000320562703940,5.73283734968735,2.0,163.0,47.0,30.0
20000321342764476,3.959875,0.0,58.0,2.0,19.0
20000321393807650,7.787801741787625,0.0,102.0,0.0,37.0
20000406240542424,8.495800262237763,0.0,71.0,20.0,0.0
20000408014715172,7.194839337085679,6.0,104.0,16.0,22.0
20000408045094344,10.947573846153846,0.0,76.0,8.0,53.0
20000408063347932,6.076003205128204,1.0,60.0,1.0,28.0
20000408093116924,9.323596997929606,2.0,91.0,10.0,73.0
20000408101158140,8.334177841276578,0.0,160.0,53.0,7.0
20000408120412910,9.488128306878307,0.0,70.0,26.0,38.0
20000408141947320,12.295723333333331,2.0,140.0,19.0,11.0
20000408162008930,6.690608171447442,4.0,157.0,50.0,22.0
20000408171756216,7.971863736263736,0.0,69.0,1.0,11.0
20000408175103230,11.784450172376642,3.0,126.0,8.0,57.0
20000408362954180,9.635988992488993,0.0,135.0,34.0,4.0
20000408521315010,4.524482923926902,8.0,380.0,115.0,121.0
20000408525114340,10.425683023815019,2.0,157.0,43.0,52.0
20000408544796970,8.276282173382175,1.0,84.0,7.0,19.0
20000408591551452,7.97762150323544,12.0,271.0,57.0,84.0
20000409002071428,11.57065101010101,0.0,80.0,13.0,35.0
20000409021117204,7.224390303093793,0.0,160.0,17.0,6.0
20000409025900650,9.301665723165724,2.0,83.0,33.0,0.0
20000409043184660,5.338481038737318,0.0,209.0,60.0,33.0
20000409080174544,4.1139119099597945,12.0,487.0,174.0,101.0
20000409132667920,8.840015934065933,1.0,69.0,0.0,7.0
20000409134182736,8.014340916750925,0.0,135.0,26.0,23.0
20000409134696424,11.014320974450385,0.0,154.0,53.0,52.0
20000409165830770,7.457139351851852,4.0,157.0,56.0,0.0
20000409172820588,9.291555555555554,1.0,76.0,21.0,12.0
20000409195746240,8.052891195234075,0.0,90.0,9.0,16.0
20000409201519400,8.24341541443053,0.0,97.0,38.0,32.0
20000409202413628,9.502502435897435,7.0,102.0,12.0,91.0
20000409213464696,7.045792082917082,0.0,62.0,6.0,60.0
20000409232580040,9.969210256410257,7.0,101.0,2.0,42.0
20000409240134916,8.407402923976608,0.0,107.0,0.0,92.0
20000409245614610,6.900310365894764,2.0,190.0,75.0,4.0
20000409275971940,16.332333376623378,0.0,129.0,93.0,15.0
20000409280049744,8.755035682835452,2.0,155.0,16.0,150.0
20000409284829030,14.121603641456584,0.0,66.0,18.0,16.0
20000409291915984,9.346039682539683,0.0,67.0,17.0,25.0
20000409295116424,9.10788866995074,0.0,88.0,13.0,29.0
20000409324803650,5.390975595238095,0.0,78.0,10.0,26.0
20000409375321988,5.1515212623337625,4.0,211.0,59.0,64.0
20000409522060790,5.507890842490842,3.0,79.0,15.0,32.0
20000409541540796,7.303901408553942,4.0,216.0,72.0,73.0
20000409551802660,5.231866596080002,1.0,171.0,59.0,2.0
20000409561716732,5.917128342628343,0.0,101.0,31.0,9.0
20000410032733800,8.55930444426189,6.0,168.0,22.0,83.0
20000410091408564,9.851523364661656,0.0,88.0,15.0,16.0
20000410125666972,9.909141781083141,3.0,129.0,38.0,45.0
20000410134122748,9.486391666666666,0.0,67.0,3.0,0.0
20000410141594676,7.827728877005348,0.0,149.0,41.0,3.0
20000410150096860,9.024255385300973,5.0,124.0,25.0,0.0
20000410150860972,8.85475701754386,1.0,101.0,3.0,32.0
20000410251994770,11.633624542124542,0.0,52.0,2.0,22.0
20000410263624916,7.098169696969697,2.0,141.0,55.0,12.0
20000410293483230,11.138606204906207,1.0,84.0,28.0,0.0
20000410342908924,8.287888217645563,0.0,91.0,27.0,32.0
20000410351150110,10.566004333808994,10.0,170.0,51.0,71.0
20000410361979732,10.078730731523379,4.0,175.0,52.0,40.0
20000410363483332,10.28863418803419,1.0,64.0,0.0,1.0
20000410374697970,9.379849000999002,6.0,152.0,52.0,27.0
20000410423036240,5.993046754563894,5.0,140.0,47.0,39.0
20000410443175776,5.501116666666667,0.0,91.0,25.0,87.0
20000410522083796,7.737744047619048,3.0,100.0,22.0,34.0
20000410522118810,7.679966153846152,0.0,90.0,2.0,11.0
20000410540299000,6.5085593563512365,0.0,265.0,56.0,0.0
20000410552611924,8.49941914191419,3.0,139.0,0.0,39.0
20000410554368604,5.795614798994109,0.0,74.0,19.0,59.0
20000411001937190,7.261054749640782,9.0,367.0,32.0,3.0
20000411223281732,6.260225,0.0,97.0,0.0,12.0
20000411234903030,9.768913496567187,0.0,117.0,19.0,19.0
20000411301860070,6.483313832849076,5.0,199.0,47.0,76.0
20000411403858456,9.847089316239318,0.0,77.0,18.0,4.0
20000411411554010,6.986836959336959,1.0,90.0,19.0,19.0
20000411412922444,9.901334435405367,6.0,205.0,65.0,21.0
20000411501084824,7.904069230769231,0.0,68.0,17.0,3.0
20000411534384720,9.11692875214872,0.0,194.0,32.0,84.0
20000412022521904,7.496625324675324,2.0,129.0,62.0,60.0
20000412114647964,9.719420832198752,5.0,141.0,54.0,50.0
20000412130952410,10.881103420942845,0.0,133.0,49.0,1.0
20000412132548990,10.460699420677361,1.0,104.0,28.0,15.0
20000412135037910,6.176372448979593,0.0,90.0,27.0,15.0
20000412141621270,4.632401457950738,1.0,246.0,19.0,3.0
20000412142804850,9.507430852480852,7.0,181.0,71.0,0.0
20000412311260708,7.015434493284494,1.0,106.0,26.0,1.0
20000412350046020,7.798272142857144,0.0,82.0,16.0,1.0
20000412352227244,12.624007657657657,4.0,125.0,55.0,15.0
20000412362400696,7.995304347826088,7.0,104.0,4.0,39.0
20000412410142470,7.186640350877194,1.0,76.0,1.0,28.0
20000412440382590,10.780142766005923,0.0,77.0,65.0,1.0
20000412494023700,5.019576479076479,1.0,70.0,0.0,18.0
20000412494770640,7.42812718383286,0.0,236.0,99.0,3.0
20000412522128550,7.064661932511932,3.0,187.0,85.0,52.0
20000412524816476,9.529217701863356,3.0,87.0,16.0,23.0
20000412562047660,8.420872201928695,9.0,178.0,63.0,0.0
20000412583733770,8.803516450216451,0.0,47.0,1.0,18.0
20000412584766104,11.291169717279624,3.0,110.0,14.0,14.0
20000413025000176,7.31866341991342,0.0,42.0,0.0,23.0
20000413033054620,11.108663082437277,3.0,142.0,23.0,82.0
20000413034258336,10.413107905982905,1.0,107.0,55.0,47.0
20000413053235436,10.546562925170068,5.0,107.0,23.0,49.0
20000413110524604,7.183905050505052,0.0,102.0,13.0,87.0
20000413110727856,10.511161832903937,1.0,96.0,37.0,46.0
20000413130623172,8.809495979532164,0.0,61.0,0.0,9.0
20000413202277296,7.128262065002026,17.0,308.0,73.0,152.0
20000413203826230,4.060627400966562,3.0,154.0,110.0,8.0
20000413302896604,8.625321428571429,0.0,69.0,24.0,38.0
20000413390394116,10.121196735617325,1.0,82.0,0.0,47.0
20000413391933732,9.356746031746033,0.0,72.0,14.0,18.0
20000413415139028,8.25111900780379,0.0,80.0,22.0,12.0
20000413461659696,8.349502747252746,3.0,66.0,10.0,16.0
20000413471291464,8.258222222222223,1.0,47.0,0.0,19.0
20000413472302584,9.800081463414635,0.0,133.0,71.0,0.0
20000413483120044,5.814533333333333,0.0,63.0,4.0,24.0
20000413484918130,6.04924054007568,0.0,85.0,38.0,0.0
20000413484943770,7.2153953379953375,1.0,105.0,54.0,17.0
20000413494901940,6.598014377647443,0.0,167.0,31.0,50.0
20000413504666580,9.293331617647057,8.0,174.0,87.0,23.0
20000413515671720,7.836687229194681,12.0,186.0,27.0,24.0
20000413524387316,11.335134214929218,2.0,250.0,123.0,53.0
20000413541202428,9.784028701298704,1.0,105.0,37.0,40.0
20000413554020920,8.007419213250516,1.0,172.0,28.0,20.0
20000413562460384,8.567328731343284,4.0,113.0,4.0,51.0
20000413571800620,10.743477570398397,0.0,176.0,23.0,50.0
20000413575170696,7.8121336580086576,3.0,118.0,14.0,115.0
20000413594752652,8.454977975802073,4.0,229.0,67.0,37.0
20000414003256680,7.384960403530896,3.0,181.0,31.0,23.0
20000414083543228,8.408155279503106,2.0,78.0,8.0,35.0
20000414115676956,5.5764440045248875,1.0,46.0,0.0,16.0
20000414124593050,4.796429491581579,0.0,162.0,36.0,62.0
20000414143851800,10.699902335164836,3.0,121.0,4.0,121.0
20000414164783824,14.629357511425626,9.0,130.0,7.0,80.0
20000414171634760,13.840907111181503,0.0,100.0,0.0,77.0
20000414182004820,8.765680669050052,0.0,176.0,35.0,19.0
20000414194688716,9.772523580712079,4.0,152.0,14.0,74.0
20000414213261356,8.331565789473684,1.0,112.0,24.0,6.0
20000414240001476,9.755585780274657,1.0,170.0,138.0,16.0
20000414240870176,9.415222222222221,3.0,110.0,18.0,76.0
20000414242542260,12.857907640424589,0.0,117.0,50.0,7.0
20000414322732500,5.8854632517813545,11.0,195.0,74.0,19.0
20000414364979268,11.428053010033445,2.0,110.0,8.0,29.0
20000414365163010,7.15562898637421,1.0,178.0,44.0,0.0
20000414373854030,10.456418665158372,1.0,84.0,18.0,9.0
20000414431029710,9.819489800258221,2.0,127.0,51.0,0.0
20000414452374932,6.150768443819054,5.0,190.0,41.0,16.0
20000414510420260,2.8850854700854707,0.0,51.0,12.0,0.0
20000414552212176,7.014172616856826,4.0,78.0,12.0,45.0
20000414570804576,9.772929487179487,1.0,88.0,0.0,51.0
20000414593328070,7.681272727272727,0.0,92.0,0.0,30.0
20000415005058940,9.00239312039312,1.0,138.0,31.0,69.0
20000415005154868,4.172839452798663,4.0,231.0,108.0,10.0
20000415074420216,5.660253965132197,0.0,378.0,213.0,12.0
20000415075350180,11.375779079616038,2.0,67.0,6.0,38.0
20000415131421370,11.222192520703935,0.0,97.0,0.0,24.0
20000415150491810,9.330642123094297,2.0,91.0,4.0,67.0
20000415193569236,7.21488674028822,4.0,163.0,36.0,10.0
20000415472330544,7.601882943990994,0.0,195.0,42.0,0.0
20000415503839056,8.410801282051281,0.0,119.0,27.0,71.0
20000415511169052,10.8010371871136,3.0,138.0,42.0,22.0
20000415530681584,6.716291224765769,1.0,164.0,60.0,33.0
20000415542397668,9.701114490968802,1.0,139.0,38.0,47.0
20000416023478056,6.129287620078849,2.0,99.0,0.0,23.0
20000416043885116,6.888087837837839,3.0,71.0,15.0,30.0
20000416113623950,7.961944444444445,3.0,101.0,23.0,29.0
20000416161567810,5.997237307692307,2.0,84.0,31.0,0.0
20000416333280160,11.081831349206348,1.0,80.0,28.0,18.0
20000416375265976,8.22165131877096,1.0,117.0,4.0,0.0
20000416585391244,8.460470573094103,0.0,121.0,53.0,0.0
20000417080531028,10.016927259795679,2.0,97.0,38.0,4.0
20000417203565530,9.245057435897436,0.0,163.0,51.0,51.0
20000417221322304,8.825805555555556,0.0,48.0,4.0,17.0
20000417284848020,10.151594824688717,0.0,142.0,33.0,0.0
20000417323743532,11.856941715974667,1.0,167.0,52.0,97.0
20000417404026230,5.4118883962780515,4.0,98.0,11.0,27.0
20000417522039910,5.6534662124834725,6.0,350.0,159.0,0.0
20000418065048412,7.823930279034689,1.0,126.0,47.0,28.0
20000418070964404,4.596466666666667,0.0,42.0,0.0,7.0
20000418185092308,6.108763403263404,2.0,67.0,2.0,24.0
20000418222920320,7.984351232048002,1.0,90.0,23.0,29.0
20000418390172360,10.90516762153509,5.0,146.0,14.0,8.0
20000419114109480,10.16842270531401,0.0,74.0,19.0,0.0
20000419443270424,12.016076883468836,2.0,93.0,12.0,62.0
20000419461751296,6.502589841574472,7.0,192.0,78.0,45.0
20000420122439736,8.722244294871796,0.0,99.0,19.0,33.0
20000420335873430,5.581801149541703,8.0,168.0,20.0,59.0
20000420355495524,5.402176490371,0.0,190.0,49.0,0.0
20000420455611516,10.176625,0.0,56.0,0.0,29.0
20000420584557356,10.25651818181818,3.0,110.0,47.0,12.0
20000421034280584,7.92389065934066,3.0,104.0,29.0,59.0
20000421254533670,7.622138736263736,0.0,129.0,57.0,16.0
20000421452276424,4.432654837319544,1.0,115.0,33.0,11.0
20000421464350690,6.216810924369748,0.0,71.0,17.0,0.0
20000421581400820,8.806722931791459,2.0,161.0,0.0,85.0
20000505564031060,8.298310277470161,2.0,140.0,69.0,59.0
20000507503334424,7.0534656641604006,2.0,85.0,31.0,0.0
20000507551667264,13.279100732600732,1.0,59.0,0.0,37.0
20000507565549104,8.981458396178983,1.0,78.0,12.0,31.0
20000508060762932,7.576399072989852,5.0,273.0,79.0,41.0
20000508092110440,6.9772247159461935,7.0,174.0,40.0,58.0
20000508155526220,5.701088412698413,0.0,77.0,22.0,17.0
20000508231795820,9.191875350140055,6.0,114.0,5.0,58.0
20000508314509070,7.822009152292112,1.0,441.0,25.0,0.0
20000508342319536,3.773327777777778,6.0,146.0,37.0,59.0
20000508412290630,11.030180647840531,0.0,100.0,10.0,28.0
20000508464017950,9.367820175438597,0.0,143.0,64.0,1.0
20000508504034508,6.428729333891915,1.0,164.0,85.0,5.0
20000508504503330,8.343911309420847,1.0,282.0,125.0,83.0
20000508531235916,8.416052044172341,7.0,296.0,191.0,63.0
20000508553958130,8.42568830762733,6.0,182.0,59.0,35.0
20000508554742944,9.047508333333333,0.0,58.0,16.0,27.0
20000508581702668,4.193567825814537,0.0,81.0,18.0,2.0
20000508582126264,11.736116511404298,2.0,128.0,21.0,37.0
20000508592943692,10.173399023199023,1.0,88.0,43.0,20.0
20000508593163880,12.348047827172827,0.0,79.0,5.0,5.0
20000509004070876,8.420189033189033,2.0,121.0,41.0,34.0
20000509011747796,7.8481112030144295,10.0,280.0,41.0,45.0
20000509012087156,4.688019990172429,2.0,149.0,63.0,2.0
20000509021720780,11.90887776764552,9.0,224.0,80.0,65.0
20000509024153024,11.50513350041771,0.0,86.0,20.0,4.0
20000509103561292,10.431794359901618,5.0,230.0,116.0,95.0
20000509135112360,7.328668003565062,4.0,85.0,21.0,23.0
20000509145882730,6.57160267779644,0.0,127.0,72.0,7.0
20000509151711764,8.11750655699037,9.0,276.0,110.0,2.0
20000509155648056,8.24527657004831,3.0,167.0,56.0,5.0
20000509161035470,6.554715183791045,1.0,274.0,172.0,2.0
20000509163734816,8.229757358050428,1.0,228.0,71.0,1.0
20000509170689116,7.483843964657935,3.0,172.0,62.0,52.0
20000509174687884,14.144096376811593,0.0,73.0,10.0,5.0
20000509175627440,11.877936147186148,1.0,83.0,39.0,0.0
20000509185118868,9.45472891595915,0.0,143.0,9.0,33.0
20000509191242920,10.4479096659919,7.0,128.0,4.0,39.0
20000509201663150,8.587365753149289,3.0,84.0,13.0,30.0
20000509203884316,12.760365942028983,0.0,66.0,12.0,19.0
20000509213845364,8.689199670619237,7.0,214.0,29.0,51.0
20000509213863950,7.865928275944118,3.0,146.0,2.0,83.0
20000509241702964,9.632765656565656,0.0,120.0,13.0,43.0
20000509244108696,12.86174330181245,2.0,110.0,54.0,16.0
20000509265326390,8.879157546813651,0.0,129.0,33.0,10.0
20000509313400830,10.111020238095238,4.0,170.0,75.0,58.0
20000509430980284,6.766233891858057,4.0,170.0,28.0,155.0
20000509475362276,4.468394816376434,10.0,310.0,69.0,99.0
20000509493660060,9.83329730576441,1.0,104.0,45.0,35.0
20000509513679940,5.602859227712494,10.0,742.0,423.0,53.0
20000509533969490,10.890534498834498,6.0,63.0,0.0,26.0
20000509534432376,8.753675494788078,0.0,142.0,39.0,0.0
20000509550827544,7.342665364952348,2.0,124.0,25.0,22.0
20000509555802376,8.126158902691511,1.0,84.0,14.0,25.0
20000510011303460,10.725965065681445,1.0,114.0,23.0,63.0
20000510012207396,8.592251984126984,0.0,126.0,15.0,50.0
20000510014004116,15.575758333333333,0.0,61.0,6.0,33.0
20000510022310504,7.402568888493898,4.0,230.0,96.0,2.0
20000510024731216,9.253196427526234,0.0,113.0,14.0,75.0
20000510032385300,9.532686946386947,0.0,93.0,8.0,41.0
20000510033469710,7.5949363871224165,1.0,115.0,33.0,0.0
20000510080882950,8.012182881920712,0.0,129.0,31.0,41.0
20000510091481540,10.998412820512822,0.0,69.0,24.0,13.0
20000510095681640,7.361321512761231,2.0,179.0,54.0,21.0
20000510111504044,6.737937881562881,0.0,86.0,10.0,19.0
20000510113797300,6.296444601753745,0.0,85.0,13.0,29.0
20000510121616516,9.741216804029307,3.0,75.0,12.0,0.0
20000510130888084,8.44750462962963,3.0,93.0,5.0,67.0
20000510172528450,7.913496547619048,0.0,132.0,47.0,2.0
20000510244287468,10.306991720779221,2.0,124.0,26.0,50.0
20000510245296550,9.372224358974359,3.0,150.0,0.0,45.0
20000510245825796,8.481690119363396,1.0,130.0,52.0,4.0
20000510261040704,7.952841050903121,8.0,182.0,85.0,0.0
20000510270494400,8.44186776094276,0.0,90.0,1.0,13.0
20000510273043830,8.162579131054128,0.0,81.0,0.0,13.0
20000510290380772,14.455982802197802,0.0,79.0,0.0,46.0
20000510313912988,11.917756392597873,3.0,115.0,0.0,16.0
20000510334264764,6.501423745819399,0.0,70.0,14.0,27.0
20000510341772030,7.254077635327635,2.0,64.0,0.0,32.0
20000510415291320,7.994090096487619,0.0,75.0,1.0,12.0
20000510505009296,10.414075396825396,0.0,62.0,0.0,23.0
20000510571454470,5.625686111111112,2.0,175.0,45.0,15.0
20000511003904492,7.076108275058276,2.0,81.0,8.0,20.0
20000511051953704,8.541235484544695,2.0,130.0,41.0,11.0
20000511065401828,11.144061726561727,1.0,109.0,48.0,32.0
20000511082433510,4.724243055555555,0.0,51.0,11.0,2.0
20000511093117616,8.047180204930205,0.0,143.0,59.0,62.0
20000511112797480,11.429742736250308,16.0,414.0,218.0,20.0
20000511114125944,5.848452380952381,0.0,64.0,6.0,44.0
20000511122877544,8.574136763754046,1.0,191.0,66.0,63.0
20000511142008610,7.503993478169341,1.0,158.0,6.0,21.0
20000511161889310,8.236970862470862,6.0,86.0,25.0,85.0
20000511202663572,10.139245526960783,1.0,119.0,58.0,20.0
20000511211311110,9.00881403793575,2.0,100.0,14.0,102.0
20000511220658650,13.10074328916697,0.0,86.0,42.0,0.0
20000511262561144,9.455811904761905,0.0,65.0,0.0,10.0
20000511351192024,7.4842572735732,3.0,119.0,20.0,31.0
20000511353529284,6.656697023809523,3.0,184.0,94.0,25.0
20000511361199252,13.021595286302926,5.0,122.0,9.0,48.0
20000511370737330,8.659480410893455,0.0,103.0,36.0,41.0
20000511370823576,8.731848365635562,2.0,190.0,46.0,23.0
20000511373024456,10.383644941265631,0.0,86.0,7.0,5.0
20000511381076670,12.023274154589371,2.0,71.0,0.0,10.0
20000511400903650,7.725357853439821,2.0,139.0,24.0,11.0
20000511410525016,10.932892982456142,0.0,82.0,36.0,0.0
20000511420972950,14.089513148148148,4.0,111.0,17.0,16.0
20000511450056164,3.8694335664335666,0.0,51.0,8.0,1.0
20000511451014490,7.610924181019927,2.0,90.0,4.0,14.0
20000511474008530,5.364876100791194,6.0,162.0,9.0,35.0
20000511475947410,8.837707440758056,1.0,106.0,42.0,7.0
20000511500238004,10.460240819209039,0.0,95.0,3.0,5.0
20000511511830650,11.74160126804675,0.0,114.0,47.0,21.0
20000511582794650,5.957964490241282,7.0,585.0,74.0,22.0
20000511593557344,6.62420020738774,0.0,306.0,136.0,0.0
20000511595333372,7.344217324561403,5.0,151.0,65.0,38.0
20000512015247360,6.729311274509804,1.0,67.0,0.0,15.0
20000512034536924,10.218419047619047,2.0,67.0,3.0,17.0
20000512034889796,9.300169026870007,8.0,393.0,115.0,217.0
20000512074445610,8.884116071428572,1.0,79.0,13.0,17.0
20000512081773776,8.17597372254718,0.0,99.0,9.0,28.0
20000512220112800,5.456121882649061,1.0,201.0,79.0,63.0
20000512241365708,8.870875013875013,3.0,128.0,33.0,93.0
20000512272296544,5.07803419701214,2.0,167.0,76.0,10.0
20000512323237376,11.155713500182685,0.0,88.0,42.0,14.0
20000512430205936,14.002541396103895,1.0,65.0,1.0,16.0
20000512430688692,12.406177020232903,2.0,157.0,52.0,39.0
20000512432636736,6.30024991087344,0.0,130.0,59.0,0.0
20000512471848748,9.685611111111111,0.0,132.0,47.0,17.0
20000512492209732,15.555855952380952,0.0,56.0,5.0,17.0
20000512494536890,7.926467261904761,0.0,62.0,4.0,14.0
20000512523638308,6.275869618384988,3.0,232.0,113.0,47.0
20000512544056544,7.911912762030666,0.0,190.0,35.0,93.0
20000512544620696,7.74392225262198,0.0,146.0,69.0,28.0
20000512563630244,6.351752435064935,12.0,237.0,38.0,138.0
20000512570126908,13.763390017117956,4.0,120.0,0.0,54.0
20000512574293216,11.80915934065934,0.0,59.0,0.0,53.0
20000513000665410,8.452774620501451,2.0,139.0,17.0,16.0
20000513050751656,6.1431555598356455,0.0,207.0,46.0,16.0
20000513051005350,6.759887361500403,0.0,147.0,45.0,14.0
20000513054799116,8.984882745726495,0.0,72.0,1.0,2.0
20000513064275120,7.443446020074697,6.0,120.0,67.0,0.0
20000513081336330,6.520365628815629,2.0,134.0,55.0,0.0
20000513130284664,8.097885714285715,4.0,67.0,12.0,32.0
20000513141711864,6.366123249489528,0.0,188.0,70.0,0.0
